t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 jE1600 jE0900 jE1800 jE1000 jE1100 jE1300 jE2000 jE1500 jF0007 jF0008 jO2201 jO2302 jV1716 jV1918 jV0600 jV1200 jV1400 jV2120 
16.74 -5.49907e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.100888 -5 0.999112 0 -1.71711e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.49907e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
16.76 -8.71699e-17 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.100888 -5 0.999112 0 5.84114e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.71699e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
16.78 3.75134e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.107971 -5 0.992029 0 1.09098e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.75134e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
16.8 2.9924e-17 5 0 0 10 10 3.52522e-30 0 0 0 10 0.122025 -5 0.977975 0 -5.55654e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.9924e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
16.82 -3.95517e-16 5 0 0 10 10 2.52066e-30 0 0 0 10 0.142828 -5 0.957172 0 -5.30581e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.95517e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
16.84 -6.60496e-16 5 0 0 10 10 -5.559e-30 0 0 0 10 0.170052 -5 0.929948 0 -1.77132e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.60496e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
16.86 -2.77989e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.203269 -5 0.896731 0 2.18196e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.77989e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
16.88 2.64979e-16 5 0 0 10 10 5.04131e-30 0 0 0 10 0.241954 -5 0.858046 0 5.42101e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.64979e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
16.9 -8.88178e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.285497 -5 0.814503 0 -1.1872e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.88178e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
16.92 3.82073e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.333211 -5 0.766789 0 -5.84792e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.82073e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
16.94 3.68629e-17 5 0 0 10 10 7.56813e-30 0 0 0 10 0.384344 -5 0.715656 0 6.38324e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.68629e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
16.96 -3.88578e-16 5 0 0 10 10 6.55741e-30 0 0 0 10 0.43809 -5 0.66191 0 1.63308e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.88578e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
16.98 -6.53557e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.4936 -5 0.6064 0 -1.07743e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.53557e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17 -1.9082e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.55 -5 0.55 0 -1.64663e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.9082e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.02 2.71918e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.6064 -5 0.4936 0 -6.39679e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.71918e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.04 -7.32921e-17 5 0 0 10 10 4.53595e-30 0 0 0 10 0.66191 -5 0.43809 0 5.84114e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.32921e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.06 3.89012e-16 5 0 0 10 10 3.52522e-30 0 0 0 10 0.715656 -5 0.384344 0 1.09098e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.89012e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.08 -7.63712e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.766789 -5 0.333211 0 -1.13231e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.63712e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.1 -3.81639e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.814503 -5 0.285497 0 -5.30581e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.81639e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.12 1.61329e-16 5 0 0 10 10 6.05204e-30 0 0 0 10 0.858046 -5 0.241954 0 -6.94567e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.61329e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.14 -9.91828e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.896731 -5 0.203269 0 -5.482e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.91828e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.16 2.78857e-16 5 0 0 10 10 4.99201e-31 0 0 0 10 0.929948 -5 0.170052 0 5.42101e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.78857e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.18 -8.74301e-16 5 0 0 10 10 -7.58046e-30 0 0 0 10 0.957172 -5 0.142828 0 -1.1872e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.74301e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.2 3.95951e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.977975 -5 0.122025 0 -5.84792e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.95951e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.22 5.07407e-17 5 0 0 10 10 3.02602e-30 0 0 0 10 0.992029 -5 0.107971 0 6.38324e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 5.07407e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.24 -3.747e-16 5 0 0 10 10 2.01529e-30 0 0 0 10 0.999112 -5 0.100888 0 1.63308e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.747e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.26 -6.39679e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.999112 -5 0.100888 0 -1.07743e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.39679e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.28 -1.76942e-16 5 0 0 10 10 -7.0751e-30 0 0 0 10 0.992029 -5 0.107971 0 -1.64663e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.76942e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.3 1.09331e-15 5 0 0 10 10 8.0735e-30 0 0 0 10 0.977975 -5 0.122025 0 4.37069e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.09331e-15 0 0 0 0 0 0 0 0 6.84731e-28 0 6.84731e-28 0 0 0 -5e-12 0 0 0
17.32 -8.67362e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.957172 -5 0.142828 0 -4.93312e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.67362e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.34 4.0289e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.929948 -5 0.170052 0 1.09098e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 4.0289e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.36 5.76796e-17 5 0 0 10 10 7.06277e-30 0 0 0 10 0.896731 -5 0.203269 0 -5.55654e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 5.76796e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.38 -3.67761e-16 5 0 0 10 10 6.05204e-30 0 0 0 10 0.858046 -5 0.241954 0 -5.30581e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.67761e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.4 -6.3274e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.814503 -5 0.285497 0 -1.77199e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.3274e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.42 -1.70003e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.766789 -5 0.333211 0 5.29226e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.70003e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.44 2.92301e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.715656 -5 0.384344 0 5.42101e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.92301e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.46 -5.29091e-17 5 0 0 10 10 4.03059e-30 0 0 0 10 0.66191 -5 0.43809 0 -1.10453e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.29091e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.48 4.09828e-16 5 0 0 10 10 3.02602e-30 0 0 0 10 0.6064 -5 0.4936 0 -5.85469e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 4.09828e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.5 -7.43329e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.55 -5 0.55 0 -4.38424e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.43329e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.52 -3.60822e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.4936 -5 0.6064 0 1.63308e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.60822e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.54 1.82146e-16 5 0 0 10 10 5.54668e-30 0 0 0 10 0.43809 -5 0.66191 0 -6.77626e-21 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.82146e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.56 -9.71011e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.384344 -5 0.715656 0 -1.24209e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.71011e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.58 2.9924e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.333211 -5 0.766789 0 -6.39679e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.9924e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.6 -4.59702e-17 5 0 0 10 10 8.0735e-30 0 0 0 10 0.285497 -5 0.814503 0 5.83436e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.59702e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.62 -4.71411e-16 5 0 0 10 10 7.06277e-30 0 0 0 10 0.241954 -5 0.858046 0 1.0842e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.71411e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.64 -7.3639e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.203269 -5 0.896731 0 -1.13231e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.3639e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.66 -3.53884e-16 5 0 0 10 10 1.50993e-30 0 0 0 10 0.170052 -5 0.929948 0 -5.30581e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.53884e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.68 -6.18863e-16 5 0 0 10 10 -6.56973e-30 0 0 0 10 0.142828 -5 0.957172 0 -1.77199e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.18863e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.7 -1.56125e-16 5 0 0 10 10 -7.58046e-30 0 0 0 10 0.122025 -5 0.977975 0 5.28549e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.56125e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.72 1.11413e-15 5 0 0 10 10 7.56813e-30 0 0 0 10 0.107971 -5 0.992029 0 1.13096e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.11413e-15 0 0 0 0 0 0 0 0 6.84731e-28 0 6.84731e-28 0 0 0 -5e-12 0 0 0
17.74 -8.46545e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.100888 -5 0.999112 0 -1.1872e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.46545e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.76 -4.64472e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.100888 -5 0.999112 0 -5.85469e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.64472e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.78 7.84962e-17 5 0 0 10 10 6.55741e-30 0 0 0 10 0.107971 -5 0.992029 0 6.38324e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 7.84962e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.8 -3.46945e-16 5 0 0 10 10 5.54668e-30 0 0 0 10 0.122025 -5 0.977975 0 1.63308e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.46945e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.82 -6.11924e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.142828 -5 0.957172 0 -1.0781e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.11924e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.84 -1.49186e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.170052 -5 0.929948 0 -1.65341e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.49186e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.86 3.13118e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.203269 -5 0.896731 0 -6.39679e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.13118e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.88 -3.20924e-17 5 0 0 10 10 3.52522e-30 0 0 0 10 0.241954 -5 0.858046 0 5.83436e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.20924e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.9 -4.57533e-16 5 0 0 10 10 2.52066e-30 0 0 0 10 0.285497 -5 0.814503 0 1.0842e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.57533e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.92 -7.22512e-16 5 0 0 10 10 -5.559e-30 0 0 0 10 0.333211 -5 0.766789 0 -1.13231e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.22512e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
17.94 -3.40006e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.384344 -5 0.715656 0 -5.30581e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.40006e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.96 2.02963e-16 5 0 0 10 10 5.04131e-30 0 0 0 10 0.43809 -5 0.66191 0 -6.94567e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.02963e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
17.98 -9.50195e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.4936 -5 0.6064 0 -5.482e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.50195e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
18 3.20056e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.55 -5 0.55 0 5.42101e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.20056e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.02 -2.51535e-17 5 0 0 10 10 7.56813e-30 0 0 0 10 0.6064 -5 0.4936 0 -1.10453e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.51535e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.04 -4.50594e-16 5 0 0 10 10 6.55741e-30 0 0 0 10 0.66191 -5 0.43809 0 -5.85469e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.50594e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.06 -7.15573e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.715656 -5 0.384344 0 -4.39102e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.15573e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
18.08 -3.33067e-16 5 0 0 10 10 1.00457e-30 0 0 0 10 0.766789 -5 0.333211 0 1.63308e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.33067e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.1 -5.98046e-16 5 0 0 10 10 -7.0751e-30 0 0 0 10 0.814503 -5 0.285497 0 -1.0781e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.98046e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
18.12 6.72205e-16 5 0 0 10 10 8.0735e-30 0 0 0 10 0.858046 -5 0.241954 0 9.12085e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 6.72205e-16 0 0 0 0 0 0 0 0 6.84731e-28 0 6.84731e-28 0 0 0 -5e-12 0 0 0
18.14 -4.80518e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.896731 -5 0.203269 0 -1.71711e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.80518e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
18.16 -1.82146e-17 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.929948 -5 0.170052 0 5.83436e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.82146e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.18 -4.43656e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.957172 -5 0.142828 0 1.0842e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.43656e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.2 9.93129e-17 5 0 0 10 10 6.05204e-30 0 0 0 10 0.977975 -5 0.122025 0 -5.55654e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 9.93129e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.22 -3.26562e-16 5 0 0 10 10 5.04131e-30 0 0 0 10 0.992029 -5 0.107971 0 -5.30581e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.26562e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.24 -5.91107e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.999112 -5 0.100888 0 -1.77199e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.91107e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
18.26 -1.28803e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.999112 -5 0.100888 0 5.28549e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.28803e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.28 3.33934e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.992029 -5 0.107971 0 5.35325e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.33934e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.3 -1.12757e-17 5 0 0 10 10 3.02602e-30 0 0 0 10 0.977975 -5 0.122025 0 -1.10453e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.12757e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.32 -4.36717e-16 5 0 0 10 10 2.01529e-30 0 0 0 10 0.957172 -5 0.142828 0 -5.85469e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.36717e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.34 -7.01696e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.929948 -5 0.170052 0 -4.39102e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.01696e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
18.36 -3.19623e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.896731 -5 0.203269 0 1.63308e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.19623e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.38 2.23346e-16 5 0 0 10 10 4.53595e-30 0 0 0 10 0.858046 -5 0.241954 0 -6.77626e-21 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.23346e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.4 -9.29378e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.814503 -5 0.285497 0 -1.24209e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.29378e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
18.42 3.40873e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.766789 -5 0.333211 0 -6.40357e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.40873e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.44 -4.33681e-18 5 0 0 10 10 7.06277e-30 0 0 0 10 0.715656 -5 0.384344 0 5.83436e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.33681e-18 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.46 -4.29778e-16 5 0 0 10 10 6.05204e-30 0 0 0 10 0.66191 -5 0.43809 0 1.0842e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.29778e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.48 -6.94757e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.6064 -5 0.4936 0 -1.13299e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.94757e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
18.5 -3.12684e-16 5 0 0 10 10 4.99201e-31 0 0 0 10 0.55 -5 0.55 0 -5.30581e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.12684e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
18.52 -5.77229e-16 5 0 0 10 10 -7.58046e-30 0 0 0 10 0.4936 -5 0.6064 0 -1.77199e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.77229e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
