t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 jE1600 17 jE0900 18 jE1800 19 jE1000 jE1100 jE1300 20 jE2000 21 jE1500 22 jF0007 23 jF0008 jO2201 jO2302 jV1716 jV1918 jV0600 jV1200 jV1400 jV2120 
12.06 -14.8271 154.188 117.258 -62.9601 146.225 10 117.258 -62.9601 -0.232687 -5.1808 161.052 0.715656 -169.016 0.384344 12.2601 -0.197695 0 0.802305 0 -2.05585 0 -1.05585 0 0 0 0.106175 0 1.10618 0 146.225 447.198 -14.8271 445.199 447.198 445.199 0 0 -5.69615 0 0 0 
12.08 -15.3409 154.051 125.815 -54.4432 146.131 10 125.815 -54.4432 -0.154497 -4.99058 161.472 0.766789 -169.392 0.333211 12.1562 -0.204545 0 0.795455 0 -2.05401 0 -1.05401 0 0 0 0.105599 0 1.1056 0 146.131 427.843 -15.3409 425.843 427.843 425.843 0 0 -4.7069 0 0 0 
12.1 -15.8144 153.911 133.842 -46.4559 146.054 10 133.842 -46.4559 -0.0825883 -4.80024 161.868 0.814503 -169.725 0.285497 12.005 -0.210859 0 0.789141 0 -2.05214 0 -1.05214 0 0 0 0.104755 0 1.10476 0 146.054 401.366 -15.8144 399.366 401.366 399.366 0 0 -3.85904 0 0 0 
12.12 -16.243 153.762 141.205 -39.1334 145.992 10 141.205 -39.1334 -0.017935 -4.60387 162.235 0.858046 -170.005 0.241954 11.8016 -0.216574 0 0.783426 0 -2.05016 0 -1.05016 0 0 0 0.103608 0 1.10361 0 145.992 368.125 -16.243 366.125 368.125 366.125 0 0 -3.11641 0 0 0 
12.14 -16.6226 153.6 147.777 -32.6011 145.942 10 147.777 -32.6011 0.0387725 -4.39487 162.565 0.896731 -170.223 0.203269 11.5384 -0.221635 0 0.778365 0 -2.048 0 -1.048 0 0 0 0.102104 0 1.1021 0 145.942 328.618 -16.6226 326.618 328.618 326.618 0 0 -2.45574 0 0 0 
12.16 -16.95 153.417 153.447 -26.9713 145.905 10 153.447 -26.9713 0.0871412 -4.1649 162.855 0.929948 -170.367 0.170052 11.2036 -0.226001 0 0.773999 0 -2.04556 0 -1.04556 0 0 0 0.100158 0 1.10016 0 145.905 283.485 -16.95 281.486 283.485 281.486 0 0 -1.86276 0 0 0 
12.18 -17.2236 153.2 158.117 -22.3413 145.879 10 158.117 -22.3413 0.127089 -3.90193 163.102 0.957172 -170.424 0.142828 10.7777 -0.229648 0 0.770352 0 -2.04267 0 -1.04267 0 0 0 0.0976245 0 1.09762 0 145.879 233.502 -17.2236 231.502 233.502 231.502 0 0 -1.33035 0 0 0 
12.2 -17.4438 152.929 161.709 -18.7897 145.861 10 161.709 -18.7897 0.158896 -3.586 163.305 0.977975 -170.373 0.122025 10.2253 -0.232584 0 0.767416 0 -2.03906 0 -1.03906 0 0 0 0.0942391 0 1.09424 0 145.861 179.579 -17.4438 177.579 179.579 177.579 0 0 -0.858425 0 0 0 
12.22 -17.615 152.559 164.164 -16.3739 145.852 10 164.164 -16.3739 0.183398 -3.17771 163.467 0.992029 -170.174 0.107971 9.47264 -0.234866 0 0.765134 0 -2.03413 0 -1.03413 0 0 0 0.0894274 0 1.08943 0 145.852 122.793 -17.615 120.793 122.793 120.793 0 0 -0.455924 0 0 0 
12.24 -17.7519 151.963 165.456 -15.1222 145.849 10 165.456 -15.1222 0.202841 -2.5729 163.601 0.999112 -169.715 0.100888 8.3146 -0.236692 0 0.763308 0 -2.02617 0 -1.02617 0 0 0 0.0815145 0 1.08151 0 145.849 64.5831 -17.7519 62.5831 64.5831 62.5831 0 0 -0.147706 0 0 0 
12.26 -17.945 150.254 165.649 -14.9693 145.849 10 165.649 -14.9693 0.230013 -1.17062 163.794 0.999112 -168.199 0.100888 5.48906 -0.239267 0 0.760733 0 -2.00339 0 -1.00339 0 0 0 0.058731 0 1.05873 0 145.849 9.64567 -17.945 7.64568 9.64567 7.64568 0 0 -0.00098594 0 0 0 
12.28 -19.1548 138.011 165.689 -14.9693 145.849 10 165.689 -14.9693 0.392737 0.643949 165.004 0.992029 -157.166 0.107971 -0.996188 -0.255397 0 0.744603 0 -1.84014 0 -0.840143 0 0 0 -0.104515 0 0.895485 0 145.849 1.99993 -19.1548 -5.57014e-005 1.99993 -5.57014e-005 0 0 -0.000125079 0 0 0 
12.3 -21.5668 117.498 165.729 -14.9693 145.849 10 165.729 -14.9693 0.66864 -0.879742 167.416 0.977975 -139.064 0.122025 0.999908 -0.287558 0 0.712442 0 -1.56663 0 -0.566635 0 0 0 -0.378024 0 0.621976 0 145.849 1.99987 -21.5668 2.10302e-005 1.99987 2.10302e-005 0 0 0.000128455 0 0 0 
12.32 -25.2473 93.5621 165.769 -14.9693 145.849 10 165.769 -14.9693 0.934194 0.98387 171.097 0.957172 -118.809 0.142828 -0.834885 -0.33663 0 0.66337 0 -1.24749 0 -0.247494 0 0 0 -0.697164 0 0.302836 0 145.849 1.99991 -25.2473 3.52119e-005 1.99991 3.52119e-005 0 0 8.72703e-005 0 0 0 
12.34 -30.2992 69.4893 165.809 -14.9693 145.849 10 165.809 -14.9693 0.970687 -0.492358 176.149 0.929948 -99.7885 0.170052 0.126607 -0.403989 0 0.596011 0 -0.926524 0 0.0734761 0 0 0 -1.01813 0 -0.0181344 0 145.849 2.00005 -30.2992 0.000113058 2.00005 0.000113058 0 0 -8.87254e-005 0 0 0 
12.36 -36.8687 46.6132 165.849 -14.9693 145.849 10 165.849 -14.9693 0.557881 -0.411805 182.718 0.896731 -83.4818 0.203269 0.743443 -0.491582 0 0.508418 0 -0.621509 0 0.378491 0 0 0 -1.32315 0 -0.323149 0 145.849 1.99992 -36.8687 -1.53327e-006 1.99992 -1.53327e-006 0 0 -0.000103323 0 0 0 
12.38 -45.1531 24.9813 165.889 -14.9693 145.849 10 165.889 -14.9693 -0.273044 0.921819 191.002 0.858046 -70.1344 0.241954 -0.994382 -0.602041 0 0.397959 0 -0.333084 0 0.666916 0 0 0 -1.61157 0 -0.611574 0 145.849 1.99976 -45.1531 -4.55438e-005 1.99976 -4.55438e-005 0 0 5.75122e-005 0 0 0 
12.4 -55.4131 4.02469 165.929 -14.9693 145.849 10 165.929 -14.9693 -0.961396 -0.668968 201.262 0.814503 -59.4377 0.285497 0.987662 -0.738841 0 0.261159 0 -0.0536625 0 0.946337 0 0 0 -1.891 0 -0.890996 0 145.849 1.9999 -55.4131 2.07468e-005 1.9999 2.07468e-005 0 0 6.75103e-005 0 0 0 
12.42 -63.4646 -6.48758 163.953 -16.9854 147.744 10 163.953 -16.9854 -0.882396 9.03304 211.209 0.766789 -56.977 0.333211 -5.24215 -0.846195 0 0.153805 0 0.0865011 0 1.0865 0 0 0 -2.05643 0 -1.05643 0 147.744 -98.8042 -63.4646 -100.804 -98.8042 -100.804 0 0 94.7558 0 0 0 
12.44 -69.2013 -6.69195 158.953 -22.0251 150.112 10 158.953 -22.0251 -0.515639 9.44196 219.314 0.715656 -62.5094 0.384344 -9.67165 -0.922684 0 0.0773159 0 0.0892261 0 1.08923 0 0 0 -2.09072 0 -1.09072 0 150.112 -249.987 -69.2013 -251.987 -249.987 -251.987 0 0 118.39 0 0 0 
12.46 -75.9196 -6.10848 152.435 -28.5835 151.354 10 152.435 -28.5835 0.0857294 8.30505 227.273 0.66191 -69.8112 0.43809 -11.0914 -1.01226 0 -0.0122618 0 0.0814464 0 1.08145 0 0 0 -2.0995 0 -1.0995 0 151.354 -325.922 -75.9196 -327.922 -325.922 -327.922 0 0 62.0749 0 0 0 
12.48 -83.2937 -5.65062 144.734 -36.3246 152.085 10 144.734 -36.3246 0.700189 7.47701 235.379 0.6064 -77.643 0.4936 -11.7194 -1.11058 0 -0.110582 0 0.0753416 0 1.07534 0 0 0 -2.10314 0 -1.10314 0 152.085 -385.054 -83.2937 -387.054 -385.054 -387.054 0 0 36.5581 0 0 0 
12.5 -91.0074 -5.32554 135.973 -45.125 152.58 10 135.973 -45.125 0.997876 6.92185 243.588 0.55 -85.6818 0.55 -12.1222 -1.21343 0 -0.213432 0 0.0710072 0 1.07101 0 0 0 -2.10541 0 -1.10541 0 152.58 -438.02 -91.0074 -440.02 -438.02 -440.02 0 0 24.7633 0 0 0 
12.52 -98.8407 -5.08084 126.282 -54.856 152.947 10 126.282 -54.856 0.768935 6.5213 251.787 0.4936 -93.7598 0.6064 -12.4158 -1.31788 0 -0.317876 0 0.0677445 0 1.06774 0 0 0 -2.10703 0 -1.10703 0 152.947 -484.548 -98.8407 -486.548 -484.548 -486.548 0 0 18.3195 0 0 0 
12.54 -106.619 -4.88254 115.838 -65.3403 153.232 10 115.838 -65.3403 0.0951114 6.20736 259.851 0.43809 -101.736 0.66191 -12.6288 -1.42158 0 -0.421584 0 0.0651005 0 1.0651 0 0 0 -2.10819 0 -1.10819 0 153.232 -522.215 -106.619 -524.215 -522.215 -524.215 0 0 14.27 0 0 0 
12.56 -114.189 -4.7105 104.869 -76.3487 153.461 10 104.869 -76.3487 -0.649555 5.94257 267.649 0.384344 -109.478 0.715656 -12.769 -1.52252 0 -0.522516 0 0.0628067 0 1.06281 0 0 0 -2.10895 0 -1.10895 0 153.461 -548.422 -114.189 -550.422 -548.422 -550.422 0 0 11.4407 0 0 0 
12.58 -121.411 -4.55198 93.6522 -87.606 153.647 10 93.6522 -87.606 -0.999127 5.70471 275.058 0.333211 -116.859 0.766789 -12.8372 -1.61881 0 -0.61881 0 0.0606931 0 1.06069 0 0 0 -2.10932 0 -1.10932 0 153.647 -560.866 -121.411 -562.865 -560.866 -562.865 0 0 9.29852 0 0 0 
12.6 -128.156 -4.39793 82.4969 -98.8012 153.798 10 82.4969 -98.8012 -0.695538 5.47907 281.954 0.285497 -123.758 0.814503 -12.8308 -1.70874 0 -0.708744 0 0.058639 0 1.05864 0 0 0 -2.10928 0 -1.10928 0 153.798 -557.76 -128.156 -559.76 -557.76 -559.76 0 0 7.57422 0 0 0 
12.62 -134.305 -4.24082 71.7373 -109.601 153.921 10 71.7373 -109.601 0.100658 5.2545 288.226 0.241954 -130.064 0.858046 -12.7448 -1.79073 0 -0.790731 0 0.0565443 0 1.05654 0 0 0 -2.10882 0 -1.10882 0 153.921 -537.984 -134.305 -539.984 -537.984 -539.984 0 0 6.12124 0 0 0 
12.64 -139.749 -4.07317 61.7137 -119.665 154.018 10 61.7137 -119.665 0.846538 5.02091 293.767 0.203269 -135.676 0.896731 -12.5709 -1.86332 0 -0.863317 0 0.0543089 0 1.05431 0 0 0 -2.10788 0 -1.10788 0 154.018 -501.18 -139.749 -503.18 -501.18 -503.18 0 0 4.85488 0 0 0 
12.66 -144.389 -3.88591 52.7575 -128.661 154.092 10 52.7575 -128.661 0.914409 4.76726 298.481 0.170052 -140.503 0.929948 -12.2964 -1.92519 0 -0.925189 0 0.0518121 0 1.05181 0 0 0 -2.10638 0 -1.10638 0 154.092 -447.807 -144.389 -449.807 -447.807 -449.807 0 0 3.72546 0 0 0 
12.68 -148.137 -3.66591 45.1745 -136.284 154.146 10 45.1745 -136.284 -0.00730717 4.47887 302.283 0.142828 -144.471 0.957172 -11.9 -1.97516 0 -0.97516 0 0.0488788 0 1.04888 0 0 0 -2.10416 0 -1.10416 0 154.146 -379.151 -148.137 -381.151 -379.151 -381.151 0 0 2.70633 0 0 0 
12.7 -150.909 -3.39042 39.2286 -142.269 154.182 10 39.2286 -142.269 -1.6534 4.13203 305.091 0.122025 -147.518 0.977975 -11.3427 -2.01212 0 -1.01212 0 0.0452056 0 1.04521 0 0 0 -2.10097 0 -1.10097 0 154.182 -297.293 -150.909 -299.281 -297.293 -299.281 0 0 1.79978 0 0 0 
12.72 -152.596 -3.00163 35.1262 -146.402 154.211 10 35.1262 -146.402 -3.21692 3.66877 306.807 0.107971 -149.594 0.992029 -10.5388 -2.03461 0 -1.03461 0 0.0400217 0 1.04002 0 0 0 -2.09617 0 -1.09617 0 154.211 -205.12 -152.596 -206.633 -205.12 -206.633 0 0 1.45278 0 0 0 
12.74 -153.04 -2.35968 33.0007 -148.547 154.238 10 33.0007 -148.547 -3.71355 2.968 307.279 0.100888 -150.681 0.999112 -9.25268 -2.04054 0 -1.04054 0 0.0314624 0 1.03146 0 0 0 -2.08797 0 -1.08797 0 154.238 -106.275 -153.04 -107.245 -106.275 -107.245 0 0 1.3471 0 0 0 
12.76 -151.313 -0.418109 32.8265 -148.76 154.239 10 32.8265 -148.76 -1.98404 1.28555 305.552 0.100888 -150.894 0.999112 -5.86203 -2.0175 0 -1.0175 0 0.00557478 0 1.00557 0 0 0 -2.0621 0 -1.0621 0 154.239 -8.71218 -151.313 -10.6775 -8.71218 -10.6775 0 0 0.0365729 0 0 0 
12.78 -131.639 20.3327 32.8665 -148.76 154.239 10 32.8665 -148.76 -0.287485 0.536438 285.878 0.107971 -151.972 0.992029 0.0404233 -1.75519 0 -0.755188 0 -0.271102 0 0.728898 0 0 0 -1.78542 0 -0.78542 0 154.239 1.99979 -131.639 -1.04776e-005 1.99979 -1.04776e-005 0 0 0.000129922 0 0 0 
12.8 -99.0416 55.114 32.9065 -148.76 154.239 10 32.9065 -148.76 0.756133 -0.953034 253.281 0.122025 -154.156 0.977975 0.750721 -1.32056 0 -0.320555 0 -0.734853 0 0.265147 0 0 0 -1.32167 0 -0.321669 0 154.239 1.99972 -99.0416 -8.6078e-005 1.99972 -8.6078e-005 0 0 8.78531e-005 0 0 0 
12.82 -62.4306 95.0754 32.9465 -148.76 154.239 10 32.9465 -148.76 -0.924111 0.947318 216.67 0.142828 -157.506 0.957172 -0.996678 -0.832409 0 0.167591 0 -1.26767 0 -0.267672 0 0 0 -0.78885 0 0.21115 0 154.239 1.99985 -62.4306 -8.58678e-005 1.99985 -8.58678e-005 0 0 -4.39257e-005 0 0 0 
12.84 -27.978 134.139 32.9865 -148.76 154.239 10 32.9865 -148.76 0.999516 0.0755492 182.217 0.170052 -162.117 0.929948 0.509345 -0.373041 0 0.626959 0 -1.78852 0 -0.788521 0 0 0 -0.268001 0 0.731999 0 154.239 2.00001 -27.978 8.32613e-006 2.00001 8.32613e-006 0 0 -6.18759e-005 0 0 0 
12.86 -9.55712 156.446 34.9267 -146.86 152.429 10 34.9267 -146.86 -0.9086 -8.95135 161.986 0.203269 -166.003 0.896731 4.94452 -0.127428 0 0.872572 0 -2.08595 0 -1.08595 0 0 0 0.0535648 0 1.05356 0 152.429 97.0114 -9.55712 95.0115 97.0114 95.0115 0 0 -90.5221 0 0 0 
12.88 -10.0472 156.778 40.6828 -141.144 149.83 10 40.6828 -141.144 -0.866111 -9.6186 159.877 0.241954 -166.826 0.858046 9.97273 -0.133962 0 0.866038 0 -2.09038 0 -1.09038 0 0 0 0.0926511 0 1.09265 0 149.83 287.805 -10.0472 285.805 287.805 285.805 0 0 -129.954 0 0 0 
12.9 -11.1768 156.109 47.6122 -134.255 148.588 10 47.6122 -134.255 -0.745784 -8.30587 159.764 0.285497 -167.286 0.814503 11.2254 -0.149023 0 0.850977 0 -2.08145 0 -1.08145 0 0 0 0.100285 0 1.10029 0 148.588 346.468 -11.1768 344.468 346.468 344.468 0 0 -62.1061 0 0 0 
12.92 -12.0962 155.615 55.3081 -126.599 147.887 10 55.3081 -126.599 -0.629786 -7.41417 159.983 0.333211 -167.711 0.766789 11.7011 -0.161283 0 0.838717 0 -2.07486 0 -1.07486 0 0 0 0.103037 0 1.10304 0 147.887 384.796 -12.0962 382.796 384.796 382.796 0 0 -35.0339 0 0 0 
12.94 -12.8786 155.268 63.6118 -118.335 147.425 10 63.6118 -118.335 -0.521917 -6.8263 160.304 0.384344 -168.147 0.715656 11.9721 -0.171715 0 0.828285 0 -2.07024 0 -1.07024 0 0 0 0.104571 0 1.10457 0 147.425 415.185 -12.8786 413.185 415.185 413.185 0 0 -23.0834 0 0 0 
12.96 -13.5876 155.008 72.3914 -109.595 147.091 10 72.3914 -109.595 -0.419071 -6.40548 160.678 0.43809 -168.596 0.66191 12.1511 -0.181169 0 0.818831 0 -2.06678 0 -1.06678 0 0 0 0.105571 0 1.10557 0 147.091 438.982 -13.5876 436.983 438.982 436.983 0 0 -16.7311 0 0 0 
12.98 -14.2534 154.801 81.5125 -100.514 146.834 10 81.5125 -100.514 -0.319623 -6.08037 161.087 0.4936 -169.054 0.6064 12.2695 -0.190046 0 0.809954 0 -2.06401 0 -1.06401 0 0 0 0.106228 0 1.10623 0 146.834 456.055 -14.2534 454.055 456.055 454.055 0 0 -12.8508 0 0 0 
13 -14.8886 154.625 90.8346 -91.2323 146.629 10 90.8346 -91.2323 -0.223346 -5.8131 161.517 0.55 -169.513 0.55 12.3389 -0.198514 0 0.801486 0 -2.06166 0 -1.06166 0 0 0 0.10661 0 1.10661 0 146.629 466.103 -14.8886 464.104 466.103 464.104 0 0 -10.2308 0 0 0 
13.02 -15.4967 154.469 100.212 -81.8949 146.462 10 100.212 -81.8949 -0.130798 -5.58191 161.959 0.6064 -169.965 0.4936 12.3642 -0.206623 0 0.793377 0 -2.05958 0 -1.05958 0 0 0 0.106749 0 1.10675 0 146.462 468.87 -15.4967 466.87 468.87 466.87 0 0 -8.32521 0 0 0 
13.04 -16.0771 154.324 109.496 -72.6511 146.325 10 109.496 -72.6511 -0.0428947 -5.37313 162.402 0.66191 -170.401 0.43809 12.3468 -0.214361 0 0.785639 0 -2.05766 0 -1.05766 0 0 0 0.106654 0 1.10665 0 146.325 464.191 -16.0771 462.191 464.191 462.191 0 0 -6.8581 0 0 0 
13.06 -16.6265 154.186 118.536 -63.6507 146.212 10 118.536 -63.6507 0.0393511 -5.17737 162.838 0.715656 -170.812 0.384344 12.2868 -0.221687 0 0.778313 0 -2.05581 0 -1.05581 0 0 0 0.106323 0 1.10632 0 146.212 452.017 -16.6265 450.017 452.017 450.017 0 0 -5.67707 0 0 0 
13.08 -17.1405 154.049 127.185 -55.0421 146.118 10 127.185 -55.0421 0.115004 -4.98747 163.258 0.766789 -171.189 0.333211 12.1825 -0.22854 0 0.77146 0 -2.05398 0 -1.05398 0 0 0 0.105746 0 1.10575 0 146.118 432.43 -17.1405 430.43 432.43 430.43 0 0 -4.69211 0 0 0 
13.1 -17.6143 153.908 135.298 -46.9692 146.041 10 135.298 -46.9692 0.183303 -4.79737 163.655 0.814503 -171.523 0.285497 12.0309 -0.234857 0 0.765143 0 -2.05211 0 -1.05211 0 0 0 0.1049 0 1.1049 0 146.041 405.649 -17.6143 403.649 405.649 403.649 0 0 -3.84736 0 0 0 
13.12 -18.0432 153.76 142.738 -39.5685 145.979 10 142.738 -39.5685 0.243712 -4.60114 164.022 0.858046 -171.803 0.241954 11.8269 -0.240576 0 0.759424 0 -2.05014 0 -1.05014 0 0 0 0.103752 0 1.10375 0 145.979 372.035 -18.0432 370.035 372.035 370.035 0 0 -3.10708 0 0 0 
13.14 -18.423 153.598 149.38 -32.9666 145.93 10 149.38 -32.9666 0.29594 -4.39223 164.353 0.896731 -172.021 0.203269 11.563 -0.24564 0 0.75436 0 -2.04798 0 -1.04798 0 0 0 0.102246 0 1.10225 0 145.93 332.093 -18.423 330.093 332.093 330.093 0 0 -2.44828 0 0 0 
13.16 -18.7507 153.415 155.11 -27.2772 145.893 10 155.11 -27.2772 0.339936 -4.1623 164.643 0.929948 -172.166 0.170052 11.2274 -0.250009 0 0.749991 0 -2.04553 0 -1.04553 0 0 0 0.100297 0 1.1003 0 145.893 286.471 -18.7507 284.471 286.471 284.471 0 0 -1.85684 0 0 0 
13.18 -19.0244 153.198 159.829 -22.5982 145.866 10 159.829 -22.5982 0.375889 -3.89931 164.891 0.957172 -172.223 0.142828 10.8004 -0.253659 0 0.746341 0 -2.04264 0 -1.04264 0 0 0 0.0977615 0 1.09776 0 145.866 235.95 -19.0244 233.95 235.95 233.95 0 0 -1.32578 0 0 0 
13.2 -19.2448 152.927 163.458 -19.0092 145.849 10 163.458 -19.0092 0.404266 -3.58331 165.094 0.977975 -172.172 0.122025 10.2468 -0.256597 0 0.743403 0 -2.03903 0 -1.03903 0 0 0 0.0943731 0 1.09437 0 145.849 181.45 -19.2448 179.45 181.45 179.45 0 0 -0.8551 0 0 0 
13.22 -19.4161 152.557 165.939 -16.568 145.84 10 165.939 -16.568 0.425974 -3.17487 165.256 0.992029 -171.973 0.107971 9.49239 -0.258881 0 0.741119 0 -2.03409 0 -1.03409 0 0 0 0.0895568 0 1.08956 0 145.84 124.058 -19.4161 122.058 124.058 122.058 0 0 -0.453785 0 0 0 
13.24 -19.5531 151.96 167.243 -15.3036 145.837 10 167.243 -15.3036 0.443106 -2.5697 165.39 0.999112 -171.513 0.100888 8.33147 -0.260708 0 0.739292 0 -2.02613 0 -1.02613 0 0 0 0.0816347 0 1.08163 0 145.837 65.2228 -19.5531 63.2228 65.2228 63.2228 0 0 -0.146704 0 0 0 
13.26 -19.7468 150.245 167.437 -15.1501 145.837 10 167.437 -15.1501 0.466958 -1.16404 165.584 0.999112 -169.991 0.100888 5.4931 -0.263291 0 0.736709 0 -2.00326 0 -1.00326 0 0 0 0.0587681 0 1.05877 0 145.837 9.6742 -19.7468 7.67424 9.6742 7.67424 0 0 -0.000912356 0 0 0 
13.28 -20.9693 137.871 167.477 -15.1501 145.837 10 167.477 -15.1501 0.60713 0.625395 166.806 0.992029 -158.84 0.107971 -0.993511 -0.279591 0 0.720409 0 -1.83828 0 -0.838278 0 0 0 -0.106216 0 0.893784 0 145.837 1.99983 -20.9693 -6.0754e-005 1.99983 -6.0754e-005 0 0 -1.14064e-005 0 0 0 
13.3 -23.4073 117.139 167.517 -15.1501 145.837 10 167.517 -15.1501 0.826587 -0.859746 169.244 0.977975 -140.546 0.122025 0.998503 -0.312097 0 0.687903 0 -1.56185 0 -0.561853 0 0 0 -0.382641 0 0.617359 0 145.837 1.99981 -23.4073 6.74023e-006 1.99981 6.74023e-006 0 0 0.000188376 0 0 0 
13.32 -27.1274 92.9478 167.557 -15.1501 145.837 10 167.557 -15.1501 0.991084 0.992719 172.964 0.957172 -120.075 0.142828 -0.865822 -0.361699 0 0.638301 0 -1.2393 0 -0.239305 0 0 0 -0.705189 0 0.294811 0 145.837 1.99998 -27.1274 4.38313e-006 1.99998 4.38313e-006 0 0 3.82483e-006 0 0 0 
13.34 -32.2341 68.6177 167.597 -15.1501 145.837 10 167.597 -15.1501 0.893805 -0.561669 178.071 0.929948 -100.852 0.170052 0.205688 -0.429788 0 0.570212 0 -0.914903 0 0.0850972 0 0 0 -1.02959 0 -0.0295909 0 145.837 1.99993 -32.2341 0.00010192 1.99993 0.00010192 0 0 5.25937e-005 0 0 0 
13.36 -38.8748 45.4966 167.637 -15.1501 145.837 10 167.637 -15.1501 0.367501 -0.306457 184.712 0.896731 -84.3714 0.203269 0.666128 -0.51833 0 0.48167 0 -0.606622 0 0.393378 0 0 0 -1.33787 0 -0.337872 0 145.837 2.00005 -38.8748 5.17471e-005 2.00005 5.17471e-005 0 0 -0.0001952 0 0 0 
13.38 -47.2491 23.6326 167.677 -15.1501 145.837 10 167.677 -15.1501 -0.469244 0.842515 193.086 0.858046 -70.8817 0.241954 -0.998595 -0.629987 0 0.370013 0 -0.315101 0 0.684899 0 0 0 -1.62939 0 -0.629392 0 145.837 1.99983 -47.2491 -8.94818e-007 1.99983 -8.94818e-007 0 0 -3.12363e-005 0 0 0 
13.4 -57.6204 2.45064 167.717 -15.1501 145.837 10 167.717 -15.1501 -0.997811 -0.221714 203.457 0.814503 -60.0711 0.285497 0.983869 -0.768272 0 0.231728 0 -0.0326751 0 0.967325 0 0 0 -1.91182 0 -0.911819 0 145.837 1.99996 -57.6204 0.000152132 1.99996 0.000152132 0 0 4.65912e-006 0 0 0 
13.42 -65.1192 -6.60373 165.409 -17.498 147.989 10 165.409 -17.498 -0.798559 9.264 213.108 0.766789 -58.5155 0.333211 -5.76496 -0.868256 0 0.131744 0 0.0880498 0 1.08805 0 0 0 -2.06123 0 -1.06123 0 147.989 -115.395 -65.1192 -117.395 -115.395 -117.395 0 0 107.587 0 0 0 
13.44 -70.889 -6.64745 160.256 -22.6908 150.245 10 160.256 -22.6908 -0.374527 9.35192 221.134 0.715656 -64.2415 0.384344 -9.855 -0.945187 0 0.0548134 0 0.0886327 0 1.08863 0 0 0 -2.0919 0 -1.0919 0 150.245 -257.643 -70.889 -259.643 -257.643 -259.643 0 0 112.821 0 0 0 
13.46 -77.6478 -6.06548 153.627 -29.3595 151.428 10 153.627 -29.3595 0.244674 8.22494 229.075 0.66191 -71.5824 0.43809 -11.1609 -1.0353 0 -0.0353046 0 0.0808731 0 1.08087 0 0 0 -2.09991 0 -1.09991 0 151.428 -331.432 -77.6478 -333.432 -331.432 -333.432 0 0 59.117 0 0 0 
13.48 -85.0433 -5.62051 145.824 -37.2031 152.133 10 145.824 -37.2031 0.807675 7.42447 237.176 0.6064 -79.4228 0.4936 -11.7618 -1.13391 0 -0.133911 0 0.0749402 0 1.07494 0 0 0 -2.10338 0 -1.10338 0 152.133 -390.18 -85.0433 -392.18 -390.18 -392.18 0 0 35.2804 0 0 0 
13.5 -92.7686 -5.30403 136.961 -46.1055 152.616 10 136.961 -46.1055 0.994645 6.88605 245.384 0.55 -87.4646 0.55 -12.1554 -1.23692 0 -0.236915 0 0.0707204 0 1.07072 0 0 0 -2.10559 0 -1.10559 0 152.616 -443.122 -92.7686 -445.122 -443.122 -445.122 0 0 24.1229 0 0 0 
13.52 -100.609 -5.06459 127.169 -55.938 152.975 10 127.169 -55.938 0.646027 6.49521 253.583 0.4936 -95.5443 0.6064 -12.4444 -1.34145 0 -0.341451 0 0.0675278 0 1.06753 0 0 0 -2.10719 0 -1.10719 0 152.975 -489.625 -100.609 -491.625 -489.625 -491.625 0 0 17.9516 0 0 0 
13.54 -108.391 -4.86961 116.625 -66.5221 153.255 10 116.625 -66.5221 -0.0882208 6.18721 261.647 0.43809 -103.522 0.66191 -12.6545 -1.44522 0 -0.445218 0 0.0649281 0 1.06493 0 0 0 -2.10833 0 -1.10833 0 153.255 -527.205 -108.391 -529.205 -527.205 -529.205 0 0 14.037 0 0 0 
13.56 -115.964 -4.69977 105.56 -77.6272 153.481 10 105.56 -77.6272 -0.785239 5.92628 269.445 0.384344 -111.265 0.715656 -12.7925 -1.54619 0 -0.546191 0 0.0626635 0 1.06266 0 0 0 -2.10908 0 -1.10908 0 153.481 -553.251 -115.964 -555.251 -553.251 -555.251 0 0 11.2824 0 0 0 
13.58 -123.189 -4.54275 94.2505 -88.9763 153.665 10 94.2505 -88.9763 -0.985239 5.69103 276.853 0.333211 -118.646 0.766789 -12.8589 -1.64251 0 -0.642514 0 0.06057 0 1.06057 0 0 0 -2.10943 0 -1.10943 0 153.665 -565.458 -123.189 -567.458 -565.458 -567.458 0 0 9.18585 0 0 0 
13.6 -129.935 -4.38975 83.0096 -100.257 153.815 10 83.0096 -100.257 -0.505176 5.46724 283.75 0.285497 -125.546 0.814503 -12.851 -1.73247 0 -0.73247 0 0.0585299 0 1.05853 0 0 0 -2.10939 0 -1.10939 0 153.815 -562.045 -129.935 -564.045 -562.045 -564.045 0 0 7.49152 0 0 0 
13.62 -136.085 -4.23339 72.1717 -111.135 153.936 10 72.1717 -111.135 0.370499 5.24401 290.021 0.241954 -131.852 0.858046 -12.7636 -1.81447 0 -0.814472 0 0.0564451 0 1.05645 0 0 0 -2.10892 0 -1.10892 0 153.936 -541.895 -136.085 -543.895 -541.895 -543.895 0 0 6.05919 0 0 0 
13.64 -141.53 -4.06625 62.0786 -121.268 154.032 10 62.0786 -121.268 0.976484 5.01141 295.562 0.203269 -137.464 0.896731 -12.5886 -1.88707 0 -0.88707 0 0.0542167 0 1.05422 0 0 0 -2.10798 0 -1.10798 0 154.032 -504.654 -141.53 -506.654 -504.654 -506.654 0 0 4.80803 0 0 0 
