t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 jL0102 jE1000 jE1100 jE1200 jxH1300 jyH1300 jxH1400 jyH1400 jV0300 jV0800 jV0510 jV0711 jV0912 
1.2374 -0.0146478 -0.0177288 -5.252 0 0.4748 0 0.4748 4.61336 1.46311 -0.5252 -0.5252 0.463109 -4.748e-05 -4.748e-05 0.000146478 0 0 0 0 -4.748e-05 0 -4.748e-05 9.496e-05 0.000146311 0 0 0
1.2376 -0.0146599 -0.0176952 -5.248 0 0.4752 0 0.4752 4.62539 1.46431 -0.5248 -0.5248 0.464308 -4.752e-05 -4.752e-05 0.000146599 0 0 0 0 -4.752e-05 0 -4.752e-05 9.504e-05 0.000146431 0 0 0
1.2378 -0.0146719 -0.0176612 -5.244 0 0.4756 0 0.4756 4.63723 1.46549 -0.5244 -0.5244 0.465489 -4.756e-05 -4.756e-05 0.000146719 0 0 0 0 -4.756e-05 0 -4.756e-05 9.512e-05 0.000146549 0 0 0
1.238 -0.0146836 -0.017627 -5.24 0 0.476 0 0.476 4.64888 1.46665 -0.524 -0.524 0.466651 -4.76e-05 -4.76e-05 0.000146836 0 0 0 0 -4.76e-05 0 -4.76e-05 9.52e-05 0.000146665 0 0 0
1.2382 -0.0146952 -0.0175925 -5.236 0 0.4764 0 0.4764 4.66036 1.46779 -0.5236 -0.5236 0.467795 -4.764e-05 -4.764e-05 0.000146952 0 0 0 0 -4.764e-05 0 -4.764e-05 9.528e-05 0.000146779 0 0 0
1.2384 -0.0147066 -0.0175576 -5.232 0 0.4768 0 0.4768 4.67164 1.46892 -0.5232 -0.5232 0.46892 -4.768e-05 -4.768e-05 0.000147066 0 0 0 0 -4.768e-05 0 -4.768e-05 9.536e-05 0.000146892 0 0 0
1.2386 -0.0147178 -0.0175225 -5.228 0 0.4772 0 0.4772 4.68275 1.47003 -0.5228 -0.5228 0.470027 -4.772e-05 -4.772e-05 0.000147178 0 0 0 0 -4.772e-05 0 -4.772e-05 9.544e-05 0.000147003 0 0 0
1.2388 -0.0147289 -0.0174871 -5.224 0 0.4776 0 0.4776 4.69367 1.47112 -0.5224 -0.5224 0.471116 -4.776e-05 -4.776e-05 0.000147289 0 0 0 0 -4.776e-05 0 -4.776e-05 9.552e-05 0.000147112 0 0 0
1.239 -0.0147397 -0.0174513 -5.22 0 0.478 0 0.478 4.7044 1.47219 -0.522 -0.522 0.472186 -4.78e-05 -4.78e-05 0.000147397 0 0 0 0 -4.78e-05 0 -4.78e-05 9.56e-05 0.000147219 0 0 0
1.2392 -0.0147504 -0.0174153 -5.216 0 0.4784 0 0.4784 4.71495 1.47324 -0.5216 -0.5216 0.473237 -4.784e-05 -4.784e-05 0.000147504 0 0 0 0 -4.784e-05 0 -4.784e-05 9.568e-05 0.000147324 0 0 0
1.2394 -0.0147609 -0.017379 -5.212 0 0.4788 0 0.4788 4.72532 1.47427 -0.5212 -0.5212 0.474269 -4.788e-05 -4.788e-05 0.000147609 0 0 0 0 -4.788e-05 0 -4.788e-05 9.576e-05 0.000147427 0 0 0
1.2396 -0.0147711 -0.0173424 -5.208 0 0.4792 0 0.4792 4.73549 1.47528 -0.5208 -0.5208 0.475283 -4.792e-05 -4.792e-05 0.000147711 0 0 0 0 -4.792e-05 0 -4.792e-05 9.584e-05 0.000147528 0 0 0
1.2398 -0.0147812 -0.0173055 -5.204 0 0.4796 0 0.4796 4.74548 1.47628 -0.5204 -0.5204 0.476279 -4.796e-05 -4.796e-05 0.000147812 0 0 0 0 -4.796e-05 0 -4.796e-05 9.592e-05 0.000147628 0 0 0
1.24 -0.0147911 -0.0172683 -5.2 0 0.48 0 0.48 4.75528 1.47726 -0.52 -0.52 0.477255 -4.8e-05 -4.8e-05 0.000147911 0 0 0 0 -4.8e-05 0 -4.8e-05 9.6e-05 0.000147726 0 0 0
1.2402 -0.0148009 -0.0172308 -5.196 0 0.4804 0 0.4804 4.7649 1.47821 -0.5196 -0.5196 0.478213 -4.804e-05 -4.804e-05 0.000148009 0 0 0 0 -4.804e-05 0 -4.804e-05 9.608e-05 0.000147821 0 0 0
1.2404 -0.0148104 -0.0171931 -5.192 0 0.4808 0 0.4808 4.77432 1.47915 -0.5192 -0.5192 0.479152 -4.808e-05 -4.808e-05 0.000148104 0 0 0 0 -4.808e-05 0 -4.808e-05 9.616e-05 0.000147915 0 0 0
1.2406 -0.0148197 -0.0171551 -5.188 0 0.4812 0 0.4812 4.78356 1.48007 -0.5188 -0.5188 0.480072 -4.812e-05 -4.812e-05 0.000148197 0 0 0 0 -4.812e-05 0 -4.812e-05 9.624e-05 0.000148007 0 0 0
1.2408 -0.0148289 -0.0171167 -5.184 0 0.4816 0 0.4816 4.79261 1.48097 -0.5184 -0.5184 0.480973 -4.816e-05 -4.816e-05 0.000148289 0 0 0 0 -4.816e-05 0 -4.816e-05 9.632e-05 0.000148097 0 0 0
1.241 -0.0148378 -0.0170781 -5.18 0 0.482 0 0.482 4.80147 1.48185 -0.518 -0.518 0.481855 -4.82e-05 -4.82e-05 0.000148378 0 0 0 0 -4.82e-05 0 -4.82e-05 9.64e-05 0.000148185 0 0 0
1.2412 -0.0148466 -0.0170393 -5.176 0 0.4824 0 0.4824 4.81014 1.48272 -0.5176 -0.5176 0.482718 -4.824e-05 -4.824e-05 0.000148466 0 0 0 0 -4.824e-05 0 -4.824e-05 9.648e-05 0.000148272 0 0 0
1.2414 -0.0148552 -0.0170001 -5.172 0 0.4828 0 0.4828 4.81862 1.48356 -0.5172 -0.5172 0.483562 -4.828e-05 -4.828e-05 0.000148552 0 0 0 0 -4.828e-05 0 -4.828e-05 9.656e-05 0.000148356 0 0 0
1.2416 -0.0148636 -0.0169607 -5.168 0 0.4832 0 0.4832 4.82691 1.48439 -0.5168 -0.5168 0.484387 -4.832e-05 -4.832e-05 0.000148636 0 0 0 0 -4.832e-05 0 -4.832e-05 9.664e-05 0.000148439 0 0 0
1.2418 -0.0148718 -0.016921 -5.164 0 0.4836 0 0.4836 4.83501 1.48519 -0.5164 -0.5164 0.485193 -4.836e-05 -4.836e-05 0.000148718 0 0 0 0 -4.836e-05 0 -4.836e-05 9.672e-05 0.000148519 0 0 0
1.242 -0.0148798 -0.016881 -5.16 0 0.484 0 0.484 4.84292 1.48598 -0.516 -0.516 0.48598 -4.84e-05 -4.84e-05 0.000148798 0 0 0 0 -4.84e-05 0 -4.84e-05 9.68e-05 0.000148598 0 0 0
1.2422 -0.0148876 -0.0168407 -5.156 0 0.4844 0 0.4844 4.85063 1.48675 -0.5156 -0.5156 0.486747 -4.844e-05 -4.844e-05 0.000148876 0 0 0 0 -4.844e-05 0 -4.844e-05 9.688e-05 0.000148675 0 0 0
1.2424 -0.0148952 -0.0168002 -5.152 0 0.4848 0 0.4848 4.85816 1.4875 -0.5152 -0.5152 0.487496 -4.848e-05 -4.848e-05 0.000148952 0 0 0 0 -4.848e-05 0 -4.848e-05 9.696e-05 0.00014875 0 0 0
1.2426 -0.0149026 -0.0167594 -5.148 0 0.4852 0 0.4852 4.86549 1.48823 -0.5148 -0.5148 0.488225 -4.852e-05 -4.852e-05 0.000149026 0 0 0 0 -4.852e-05 0 -4.852e-05 9.704e-05 0.000148823 0 0 0
1.2428 -0.0149099 -0.0167184 -5.144 0 0.4856 0 0.4856 4.87263 1.48894 -0.5144 -0.5144 0.488935 -4.856e-05 -4.856e-05 0.000149099 0 0 0 0 -4.856e-05 0 -4.856e-05 9.712e-05 0.000148894 0 0 0
1.243 -0.0149169 -0.0166771 -5.14 0 0.486 0 0.486 4.87958 1.48963 -0.514 -0.514 0.489626 -4.86e-05 -4.86e-05 0.000149169 0 0 0 0 -4.86e-05 0 -4.86e-05 9.72e-05 0.000148963 0 0 0
1.2432 -0.0149238 -0.0166355 -5.136 0 0.4864 0 0.4864 4.88634 1.4903 -0.5136 -0.5136 0.490298 -4.864e-05 -4.864e-05 0.000149238 0 0 0 0 -4.864e-05 0 -4.864e-05 9.728e-05 0.00014903 0 0 0
1.2434 -0.0149304 -0.0165936 -5.132 0 0.4868 0 0.4868 4.8929 1.49095 -0.5132 -0.5132 0.49095 -4.868e-05 -4.868e-05 0.000149304 0 0 0 0 -4.868e-05 0 -4.868e-05 9.736e-05 0.000149095 0 0 0
1.2436 -0.0149369 -0.0165515 -5.128 0 0.4872 0 0.4872 4.89928 1.49158 -0.5128 -0.5128 0.491583 -4.872e-05 -4.872e-05 0.000149369 0 0 0 0 -4.872e-05 0 -4.872e-05 9.744e-05 0.000149158 0 0 0
1.2438 -0.0149431 -0.0165092 -5.124 0 0.4876 0 0.4876 4.90545 1.4922 -0.5124 -0.5124 0.492196 -4.876e-05 -4.876e-05 0.000149431 0 0 0 0 -4.876e-05 0 -4.876e-05 9.752e-05 0.00014922 0 0 0
1.244 -0.0149492 -0.0164665 -5.12 0 0.488 0 0.488 4.91144 1.49279 -0.512 -0.512 0.49279 -4.88e-05 -4.88e-05 0.000149492 0 0 0 0 -4.88e-05 0 -4.88e-05 9.76e-05 0.000149279 0 0 0
1.2442 -0.0149551 -0.0164237 -5.116 0 0.4884 0 0.4884 4.91723 1.49336 -0.5116 -0.5116 0.493365 -4.884e-05 -4.884e-05 0.000149551 0 0 0 0 -4.884e-05 0 -4.884e-05 9.768e-05 0.000149336 0 0 0
1.2444 -0.0149608 -0.0163805 -5.112 0 0.4888 0 0.4888 4.92282 1.49392 -0.5112 -0.5112 0.49392 -4.888e-05 -4.888e-05 0.000149608 0 0 0 0 -4.888e-05 0 -4.888e-05 9.776e-05 0.000149392 0 0 0
1.2446 -0.0149662 -0.0163372 -5.108 0 0.4892 0 0.4892 4.92822 1.49446 -0.5108 -0.5108 0.494456 -4.892e-05 -4.892e-05 0.000149662 0 0 0 0 -4.892e-05 0 -4.892e-05 9.784e-05 0.000149446 0 0 0
1.2448 -0.0149715 -0.0162935 -5.104 0 0.4896 0 0.4896 4.93343 1.49497 -0.5104 -0.5104 0.494972 -4.896e-05 -4.896e-05 0.000149715 0 0 0 0 -4.896e-05 0 -4.896e-05 9.792e-05 0.000149497 0 0 0
1.245 -0.0149766 -0.0162497 -5.1 0 0.49 0 0.49 4.93844 1.49547 -0.51 -0.51 0.495469 -4.9e-05 -4.9e-05 0.000149766 0 0 0 0 -4.9e-05 0 -4.9e-05 9.8e-05 0.000149547 0 0 0
1.2452 -0.0149815 -0.0162055 -5.096 0 0.4904 0 0.4904 4.94326 1.49595 -0.5096 -0.5096 0.495946 -4.904e-05 -4.904e-05 0.000149815 0 0 0 0 -4.904e-05 0 -4.904e-05 9.808e-05 0.000149595 0 0 0
1.2454 -0.0149862 -0.0161612 -5.092 0 0.4908 0 0.4908 4.94788 1.4964 -0.5092 -0.5092 0.496404 -4.908e-05 -4.908e-05 0.000149862 0 0 0 0 -4.908e-05 0 -4.908e-05 9.816e-05 0.00014964 0 0 0
1.2456 -0.0149907 -0.0161166 -5.088 0 0.4912 0 0.4912 4.95231 1.49684 -0.5088 -0.5088 0.496842 -4.912e-05 -4.912e-05 0.000149907 0 0 0 0 -4.912e-05 0 -4.912e-05 9.824e-05 0.000149684 0 0 0
1.2458 -0.014995 -0.0160717 -5.084 0 0.4916 0 0.4916 4.95654 1.49726 -0.5084 -0.5084 0.497261 -4.916e-05 -4.916e-05 0.00014995 0 0 0 0 -4.916e-05 0 -4.916e-05 9.832e-05 0.000149726 0 0 0
1.246 -0.0149991 -0.0160266 -5.08 0 0.492 0 0.492 4.96057 1.49766 -0.508 -0.508 0.49766 -4.92e-05 -4.92e-05 0.000149991 0 0 0 0 -4.92e-05 0 -4.92e-05 9.84e-05 0.000149766 0 0 0
1.2462 -0.0150031 -0.0159813 -5.076 0 0.4924 0 0.4924 4.96441 1.49804 -0.5076 -0.5076 0.498039 -4.924e-05 -4.924e-05 0.000150031 0 0 0 0 -4.924e-05 0 -4.924e-05 9.848e-05 0.000149804 0 0 0
1.2464 -0.0150068 -0.0159357 -5.072 0 0.4928 0 0.4928 4.96806 1.4984 -0.5072 -0.5072 0.498399 -4.928e-05 -4.928e-05 0.000150068 0 0 0 0 -4.928e-05 0 -4.928e-05 9.856e-05 0.00014984 0 0 0
1.2466 -0.0150103 -0.0158899 -5.068 0 0.4932 0 0.4932 4.9715 1.49874 -0.5068 -0.5068 0.498739 -4.932e-05 -4.932e-05 0.000150103 0 0 0 0 -4.932e-05 0 -4.932e-05 9.864e-05 0.000149874 0 0 0
1.2468 -0.0150136 -0.0158439 -5.064 0 0.4936 0 0.4936 4.97476 1.49906 -0.5064 -0.5064 0.49906 -4.936e-05 -4.936e-05 0.000150136 0 0 0 0 -4.936e-05 0 -4.936e-05 9.872e-05 0.000149906 0 0 0
1.247 -0.0150167 -0.0157976 -5.06 0 0.494 0 0.494 4.97781 1.49936 -0.506 -0.506 0.499361 -4.94e-05 -4.94e-05 0.000150167 0 0 0 0 -4.94e-05 0 -4.94e-05 9.88e-05 0.000149936 0 0 0
1.2472 -0.0150197 -0.0157512 -5.056 0 0.4944 0 0.4944 4.98067 1.49964 -0.5056 -0.5056 0.499642 -4.944e-05 -4.944e-05 0.000150197 0 0 0 0 -4.944e-05 0 -4.944e-05 9.888e-05 0.000149964 0 0 0
1.2474 -0.0150224 -0.0157044 -5.052 0 0.4948 0 0.4948 4.98333 1.4999 -0.5052 -0.5052 0.499903 -4.948e-05 -4.948e-05 0.000150224 0 0 0 0 -4.948e-05 0 -4.948e-05 9.896e-05 0.00014999 0 0 0
1.2476 -0.0150249 -0.0156575 -5.048 0 0.4952 0 0.4952 4.98579 1.50015 -0.5048 -0.5048 0.500145 -4.952e-05 -4.952e-05 0.000150249 0 0 0 0 -4.952e-05 0 -4.952e-05 9.904e-05 0.000150015 0 0 0
1.2478 -0.0150273 -0.0156103 -5.044 0 0.4956 0 0.4956 4.98806 1.50037 -0.5044 -0.5044 0.500367 -4.956e-05 -4.956e-05 0.000150273 0 0 0 0 -4.956e-05 0 -4.956e-05 9.912e-05 0.000150037 0 0 0
1.248 -0.0150294 -0.015563 -5.04 0 0.496 0 0.496 4.99013 1.50057 -0.504 -0.504 0.50057 -4.96e-05 -4.96e-05 0.000150294 0 0 0 0 -4.96e-05 0 -4.96e-05 9.92e-05 0.000150057 0 0 0
1.2482 -0.0150313 -0.0155154 -5.036 0 0.4964 0 0.4964 4.99201 1.50075 -0.5036 -0.5036 0.500752 -4.964e-05 -4.964e-05 0.000150313 0 0 0 0 -4.964e-05 0 -4.964e-05 9.928e-05 0.000150075 0 0 0
1.2484 -0.0150331 -0.0154675 -5.032 0 0.4968 0 0.4968 4.99368 1.50092 -0.5032 -0.5032 0.500915 -4.968e-05 -4.968e-05 0.000150331 0 0 0 0 -4.968e-05 0 -4.968e-05 9.936e-05 0.000150092 0 0 0
1.2486 -0.0150346 -0.0154195 -5.028 0 0.4972 0 0.4972 4.99516 1.50106 -0.5028 -0.5028 0.501058 -4.972e-05 -4.972e-05 0.000150346 0 0 0 0 -4.972e-05 0 -4.972e-05 9.944e-05 0.000150106 0 0 0
1.2488 -0.0150359 -0.0153712 -5.024 0 0.4976 0 0.4976 4.99645 1.50118 -0.5024 -0.5024 0.501182 -4.976e-05 -4.976e-05 0.000150359 0 0 0 0 -4.976e-05 0 -4.976e-05 9.952e-05 0.000150118 0 0 0
1.249 -0.0150371 -0.0153228 -5.02 0 0.498 0 0.498 4.99753 1.50129 -0.502 -0.502 0.501286 -4.98e-05 -4.98e-05 0.000150371 0 0 0 0 -4.98e-05 0 -4.98e-05 9.96e-05 0.000150129 0 0 0
1.2492 -0.015038 -0.0152741 -5.016 0 0.4984 0 0.4984 4.99842 1.50137 -0.5016 -0.5016 0.50137 -4.984e-05 -4.984e-05 0.00015038 0 0 0 0 -4.984e-05 0 -4.984e-05 9.968e-05 0.000150137 0 0 0
