t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 jL0102 jE1400 jE1500 jE1600 jE0900 jE1800 jE1100 jE2000 jxH2100 jyH2100 jxH2200 jyH2200 jxH2300 jyH2300 jxH2400 jyH2400 jV0300 jV1200 jV0514 jV0715 jV1716 jV1918 jV1320 
0.9098 -8.49262e-05 -9.55913e-06 -11.353 0 -0.1353 0 -0.1353 0 0 0 0 -1.51518 0.848483 -1.1353 -1.1353 -1.1353 -0.1353 -1.1353 -0.1353 -0.151517 1.353e-07 1.353e-07 0 0 8.49262e-07 0 0 0 0 0 0 0 0 1.353e-07 0 1.353e-07 0 0 0 0 -2.706e-07 8.48483e-07 0 0 0 0 0
0.91 -8.46253e-05 -9.40704e-06 -11.35 0 -0.135 0 -0.135 0 0 0 0 -1.54508 0.845492 -1.135 -1.135 -1.135 -0.135 -1.135 -0.135 -0.154508 1.35e-07 1.35e-07 0 0 8.46253e-07 0 0 0 0 0 0 0 0 1.35e-07 0 1.35e-07 0 0 0 0 -2.7e-07 8.45492e-07 0 0 0 0 0
0.9102 -8.4325e-05 -9.25852e-06 -11.347 0 -0.1347 0 -0.1347 0 0 0 0 -1.57493 0.842508 -1.1347 -1.1347 -1.1347 -0.1347 -1.1347 -0.1347 -0.157492 1.347e-07 1.347e-07 0 0 8.4325e-07 0 0 0 0 0 0 0 0 1.347e-07 0 1.347e-07 0 0 0 0 -2.694e-07 8.42508e-07 0 0 0 0 0
0.9104 -8.40254e-05 -9.11359e-06 -11.344 0 -0.1344 0 -0.1344 0 0 0 0 -1.60472 0.839529 -1.1344 -1.1344 -1.1344 -0.1344 -1.1344 -0.1344 -0.160471 1.344e-07 1.344e-07 0 0 8.40254e-07 0 0 0 0 0 0 0 0 1.344e-07 0 1.344e-07 0 0 0 0 -2.688e-07 8.39529e-07 0 0 0 0 0
0.9106 -8.37264e-05 -8.97225e-06 -11.341 0 -0.1341 0 -0.1341 0 0 0 0 -1.63444 0.836557 -1.1341 -1.1341 -1.1341 -0.1341 -1.1341 -0.1341 -0.163443 1.341e-07 1.341e-07 0 0 8.37264e-07 0 0 0 0 0 0 0 0 1.341e-07 0 1.341e-07 0 0 0 0 -2.682e-07 8.36557e-07 0 0 0 0 0
0.9108 -8.3428e-05 -8.8345e-06 -11.338 0 -0.1338 0 -0.1338 0 0 0 0 -1.6641 0.833591 -1.1338 -1.1338 -1.1338 -0.1338 -1.1338 -0.1338 -0.166409 1.338e-07 1.338e-07 0 0 8.3428e-07 0 0 0 0 0 0 0 0 1.338e-07 0 1.338e-07 0 0 0 0 -2.676e-07 8.33591e-07 0 0 0 0 0
0.911 -8.31303e-05 -8.70035e-06 -11.335 0 -0.1335 0 -0.1335 0 0 0 0 -1.69369 0.830632 -1.1335 -1.1335 -1.1335 -0.1335 -1.1335 -0.1335 -0.169368 1.335e-07 1.335e-07 0 0 8.31303e-07 0 0 0 0 0 0 0 0 1.335e-07 0 1.335e-07 0 0 0 0 -2.67e-07 8.30632e-07 0 0 0 0 0
0.9112 -8.28332e-05 -8.5698e-06 -11.332 0 -0.1332 0 -0.1332 0 0 0 0 -1.72321 0.827679 -1.1332 -1.1332 -1.1332 -0.1332 -1.1332 -0.1332 -0.172321 1.332e-07 1.332e-07 0 0 8.28332e-07 0 0 0 0 0 0 0 0 1.332e-07 0 1.332e-07 0 0 0 0 -2.664e-07 8.27679e-07 0 0 0 0 0
0.9114 -8.25368e-05 -8.44286e-06 -11.329 0 -0.1329 0 -0.1329 0 0 0 0 -1.75267 0.824734 -1.1329 -1.1329 -1.1329 -0.1329 -1.1329 -0.1329 -0.175266 1.329e-07 1.329e-07 0 0 8.25368e-07 0 0 0 0 0 0 0 0 1.329e-07 0 1.329e-07 0 0 0 0 -2.658e-07 8.24734e-07 0 0 0 0 0
0.9116 -8.22412e-05 -8.31954e-06 -11.326 0 -0.1326 0 -0.1326 0 0 0 0 -1.78206 0.821795 -1.1326 -1.1326 -1.1326 -0.1326 -1.1326 -0.1326 -0.178205 1.326e-07 1.326e-07 0 0 8.22412e-07 0 0 0 0 0 0 0 0 1.326e-07 0 1.326e-07 0 0 0 0 -2.652e-07 8.21795e-07 0 0 0 0 0
0.9118 -8.19462e-05 -8.19984e-06 -11.323 0 -0.1323 0 -0.1323 0 0 0 0 -1.81138 0.818863 -1.1323 -1.1323 -1.1323 -0.1323 -1.1323 -0.1323 -0.181137 1.323e-07 1.323e-07 0 0 8.19462e-07 0 0 0 0 0 0 0 0 1.323e-07 0 1.323e-07 0 0 0 0 -2.646e-07 8.18863e-07 0 0 0 0 0
0.912 -8.16519e-05 -8.08376e-06 -11.32 0 -0.132 0 -0.132 0 0 0 0 -1.84062 0.815939 -1.132 -1.132 -1.132 -0.132 -1.132 -0.132 -0.184061 1.32e-07 1.32e-07 0 0 8.16519e-07 0 0 0 0 0 0 0 0 1.32e-07 0 1.32e-07 0 0 0 0 -2.64e-07 8.15939e-07 0 0 0 0 0
0.9122 -8.13583e-05 -7.97131e-06 -11.317 0 -0.1317 0 -0.1317 0 0 0 0 -1.8698 0.813021 -1.1317 -1.1317 -1.1317 -0.1317 -1.1317 -0.1317 -0.186979 1.317e-07 1.317e-07 0 0 8.13583e-07 0 0 0 0 0 0 0 0 1.317e-07 0 1.317e-07 0 0 0 0 -2.634e-07 8.13021e-07 0 0 0 0 0
0.9124 -8.10655e-05 -7.86249e-06 -11.314 0 -0.1314 0 -0.1314 0 0 0 0 -1.8989 0.810111 -1.1314 -1.1314 -1.1314 -0.1314 -1.1314 -0.1314 -0.189889 1.314e-07 1.314e-07 0 0 8.10655e-07 0 0 0 0 0 0 0 0 1.314e-07 0 1.314e-07 0 0 0 0 -2.628e-07 8.10111e-07 0 0 0 0 0
0.9126 -8.07735e-05 -7.75731e-06 -11.311 0 -0.1311 0 -0.1311 0 0 0 0 -1.92792 0.807209 -1.1311 -1.1311 -1.1311 -0.1311 -1.1311 -0.1311 -0.192791 1.311e-07 1.311e-07 0 0 8.07735e-07 0 0 0 0 0 0 0 0 1.311e-07 0 1.311e-07 0 0 0 0 -2.622e-07 8.07209e-07 0 0 0 0 0
0.9128 -8.04822e-05 -7.65577e-06 -11.308 0 -0.1308 0 -0.1308 0 0 0 0 -1.95687 0.804314 -1.1308 -1.1308 -1.1308 -0.1308 -1.1308 -0.1308 -0.195686 1.308e-07 1.308e-07 0 0 8.04822e-07 0 0 0 0 0 0 0 0 1.308e-07 0 1.308e-07 0 0 0 0 -2.616e-07 8.04314e-07 0 0 0 0 0
0.913 -8.01916e-05 -7.55788e-06 -11.305 0 -0.1305 0 -0.1305 0 0 0 0 -1.98574 0.801427 -1.1305 -1.1305 -1.1305 -0.1305 -1.1305 -0.1305 -0.198573 1.305e-07 1.305e-07 0 0 8.01916e-07 0 0 0 0 0 0 0 0 1.305e-07 0 1.305e-07 0 0 0 0 -2.61e-07 8.01427e-07 0 0 0 0 0
0.9132 -7.99019e-05 -7.46364e-06 -11.302 0 -0.1302 0 -0.1302 0 0 0 0 -2.01453 0.798548 -1.1302 -1.1302 -1.1302 -0.1302 -1.1302 -0.1302 -0.201452 1.302e-07 1.302e-07 0 0 7.99019e-07 0 0 0 0 0 0 0 0 1.302e-07 0 1.302e-07 0 0 0 0 -2.604e-07 7.98548e-07 0 0 0 0 0
0.9134 -7.96129e-05 -7.37305e-06 -11.299 0 -0.1299 0 -0.1299 0 0 0 0 -2.04325 0.795676 -1.1299 -1.1299 -1.1299 -0.1299 -1.1299 -0.1299 -0.204324 1.299e-07 1.299e-07 0 0 7.96129e-07 0 0 0 0 0 0 0 0 1.299e-07 0 1.299e-07 0 0 0 0 -2.598e-07 7.95676e-07 0 0 0 0 0
0.9136 -7.93248e-05 -7.28612e-06 -11.296 0 -0.1296 0 -0.1296 0 0 0 0 -2.07188 0.792813 -1.1296 -1.1296 -1.1296 -0.1296 -1.1296 -0.1296 -0.207187 1.296e-07 1.296e-07 0 0 7.93248e-07 0 0 0 0 0 0 0 0 1.296e-07 0 1.296e-07 0 0 0 0 -2.592e-07 7.92813e-07 0 0 0 0 0
0.9138 -7.90374e-05 -7.20284e-06 -11.293 0 -0.1293 0 -0.1293 0 0 0 0 -2.10043 0.789958 -1.1293 -1.1293 -1.1293 -0.1293 -1.1293 -0.1293 -0.210042 1.293e-07 1.293e-07 0 0 7.90374e-07 0 0 0 0 0 0 0 0 1.293e-07 0 1.293e-07 0 0 0 0 -2.586e-07 7.89958e-07 0 0 0 0 0
0.914 -7.87509e-05 -7.12323e-06 -11.29 0 -0.129 0 -0.129 0 0 0 0 -2.1289 0.787111 -1.129 -1.129 -1.129 -0.129 -1.129 -0.129 -0.212889 1.29e-07 1.29e-07 0 0 7.87509e-07 0 0 0 0 0 0 0 0 1.29e-07 0 1.29e-07 0 0 0 0 -2.58e-07 7.87111e-07 0 0 0 0 0
0.9142 -7.84652e-05 -7.04729e-06 -11.287 0 -0.1287 0 -0.1287 0 0 0 0 -2.15728 0.784273 -1.1287 -1.1287 -1.1287 -0.1287 -1.1287 -0.1287 -0.215727 1.287e-07 1.287e-07 0 0 7.84652e-07 0 0 0 0 0 0 0 0 1.287e-07 0 1.287e-07 0 0 0 0 -2.574e-07 7.84273e-07 0 0 0 0 0
0.9144 -7.81804e-05 -6.97502e-06 -11.284 0 -0.1284 0 -0.1284 0 0 0 0 -2.18558 0.781443 -1.1284 -1.1284 -1.1284 -0.1284 -1.1284 -0.1284 -0.218557 1.284e-07 1.284e-07 0 0 7.81804e-07 0 0 0 0 0 0 0 0 1.284e-07 0 1.284e-07 0 0 0 0 -2.568e-07 7.81443e-07 0 0 0 0 0
0.9146 -7.78965e-05 -6.90642e-06 -11.281 0 -0.1281 0 -0.1281 0 0 0 0 -2.21379 0.778622 -1.1281 -1.1281 -1.1281 -0.1281 -1.1281 -0.1281 -0.221378 1.281e-07 1.281e-07 0 0 7.78965e-07 0 0 0 0 0 0 0 0 1.281e-07 0 1.281e-07 0 0 0 0 -2.562e-07 7.78622e-07 0 0 0 0 0
0.9148 -7.76134e-05 -6.84149e-06 -11.278 0 -0.1278 0 -0.1278 0 0 0 0 -2.24192 0.775809 -1.1278 -1.1278 -1.1278 -0.1278 -1.1278 -0.1278 -0.224191 1.278e-07 1.278e-07 0 0 7.76134e-07 0 0 0 0 0 0 0 0 1.278e-07 0 1.278e-07 0 0 0 0 -2.556e-07 7.75809e-07 0 0 0 0 0
0.915 -7.73312e-05 -6.78025e-06 -11.275 0 -0.1275 0 -0.1275 0 0 0 0 -2.26995 0.773005 -1.1275 -1.1275 -1.1275 -0.1275 -1.1275 -0.1275 -0.226995 1.275e-07 1.275e-07 0 0 7.73312e-07 0 0 0 0 0 0 0 0 1.275e-07 0 1.275e-07 0 0 0 0 -2.55e-07 7.73005e-07 0 0 0 0 0
0.9152 -7.70499e-05 -6.72268e-06 -11.272 0 -0.1272 0 -0.1272 0 0 0 0 -2.2979 0.770211 -1.1272 -1.1272 -1.1272 -0.1272 -1.1272 -0.1272 -0.229789 1.272e-07 1.272e-07 0 0 7.70499e-07 0 0 0 0 0 0 0 0 1.272e-07 0 1.272e-07 0 0 0 0 -2.544e-07 7.70211e-07 0 0 0 0 0
0.9154 -7.67695e-05 -6.66879e-06 -11.269 0 -0.1269 0 -0.1269 0 0 0 0 -2.32576 0.767425 -1.1269 -1.1269 -1.1269 -0.1269 -1.1269 -0.1269 -0.232575 1.269e-07 1.269e-07 0 0 7.67695e-07 0 0 0 0 0 0 0 0 1.269e-07 0 1.269e-07 0 0 0 0 -2.538e-07 7.67425e-07 0 0 0 0 0
