t 1 2 3 jL0200 4 5 6 jE0601 jVX jV0400 
55.39 0 -0.000256041 2.07274 1.10264 1 0 -1.10265 0 -1.10265 1.03983e-005 
55.4 0 -0.000255873 2.07273 1.10264 1 0 -1.10265 0 -1.10265 1.30762e-005 
55.41 0 -0.000255681 2.07273 1.10264 1 0 -1.10265 0 -1.10265 1.57435e-005 
55.42 0 -0.000255465 2.07273 1.10263 1 0 -1.10265 0 -1.10265 1.83999e-005 
55.43 0 -0.000255225 2.07273 1.10263 1 0 -1.10265 0 -1.10265 2.10454e-005 
55.44 0 -0.000254961 2.07273 1.10263 1 0 -1.10265 0 -1.10265 2.36796e-005 
55.45 0 -0.000254674 2.07273 1.10263 1 0 -1.10265 0 -1.10265 2.63024e-005 
55.46 0 -0.000254364 2.07273 1.10262 1 0 -1.10265 0 -1.10265 2.89135e-005 
55.47 0 -0.00025403 2.07273 1.10262 1 0 -1.10265 0 -1.10265 3.15128e-005 
55.48 0 -0.000253674 2.07273 1.10262 1 0 -1.10265 0 -1.10265 3.41e-005 
55.49 0 -0.000253294 2.07273 1.10261 1 0 -1.10265 0 -1.10265 3.66749e-005 
55.5 0 -0.000252891 2.07273 1.10261 1 0 -1.10265 0 -1.10265 3.92374e-005 
55.51 0 -0.000252465 2.07273 1.10261 1 0 -1.10265 0 -1.10265 4.17872e-005 
55.52 0 -0.000252016 2.07273 1.10261 1 0 -1.10265 0 -1.10265 4.4324e-005 
55.53 0 -0.000251545 2.07273 1.1026 1 0 -1.10265 0 -1.10265 4.68478e-005 
55.54 0 -0.000251052 2.07273 1.1026 1 0 -1.10265 0 -1.10265 4.93583e-005 
55.55 0 -0.000250536 2.07273 1.1026 1 0 -1.10265 0 -1.10265 5.18554e-005 
55.56 0 -0.000249998 2.07273 1.1026 1 0 -1.10265 0 -1.10265 5.43388e-005 
55.57 0 -0.000249437 2.07273 1.10259 1 0 -1.10265 0 -1.10265 5.68083e-005 
55.58 0 -0.000248855 2.07273 1.10259 1 0 -1.10265 0 -1.10265 5.92637e-005 
55.59 0 -0.000248251 2.07273 1.10259 1 0 -1.10265 0 -1.10265 6.1705e-005 
55.6 0 -0.000247625 2.07273 1.10259 1 0 -1.10265 0 -1.10265 6.41318e-005 
55.61 0 -0.000246978 2.07273 1.10258 1 0 -1.10265 0 -1.10265 6.6544e-005 
55.62 0 -0.000246309 2.07273 1.10258 1 0 -1.10265 0 -1.10265 6.89415e-005 
55.63 0 -0.000245619 2.07273 1.10258 1 0 -1.10265 0 -1.10265 7.1324e-005 
55.64 0 -0.000244908 2.07273 1.10258 1 0 -1.10265 0 -1.10265 7.36913e-005 
55.65 0 -0.000244176 2.07273 1.10258 1 0 -1.10265 0 -1.10265 7.60433e-005 
55.66 0 -0.000243423 2.07273 1.10257 1 0 -1.10265 0 -1.10265 7.83799e-005 
55.67 0 -0.000242649 2.07273 1.10257 1 0 -1.10265 0 -1.10265 8.07008e-005 
55.68 0 -0.000241855 2.07274 1.10257 1 0 -1.10265 0 -1.10265 8.30059e-005 
55.69 0 -0.00024104 2.07274 1.10257 1 0 -1.10265 0 -1.10265 8.5295e-005 
55.7 0 -0.000240205 2.07274 1.10256 1 0 -1.10265 0 -1.10265 8.7568e-005 
55.71 0 -0.00023935 2.07274 1.10256 1 0 -1.10265 0 -1.10265 8.98246e-005 
55.72 0 -0.000238474 2.07274 1.10256 1 0 -1.10265 0 -1.10265 9.20648e-005 
55.73 0 -0.000237579 2.07274 1.10256 1 0 -1.10265 0 -1.10265 9.42883e-005 
55.74 0 -0.000236665 2.07274 1.10255 1 0 -1.10265 0 -1.10265 9.64951e-005 
55.75 0 -0.000235731 2.07274 1.10255 1 0 -1.10265 0 -1.10265 9.86849e-005 
55.76 0 -0.000234777 2.07274 1.10255 1 0 -1.10265 0 -1.10265 0.000100858 
55.77 0 -0.000233804 2.07274 1.10255 1 0 -1.10265 0 -1.10265 0.000103013 
55.78 0 -0.000232813 2.07274 1.10254 1 0 -1.10265 0 -1.10265 0.000105151 
55.79 0 -0.000231802 2.07274 1.10254 1 0 -1.10265 0 -1.10265 0.000107272 
55.8 0 -0.000230773 2.07274 1.10254 1 0 -1.10265 0 -1.10265 0.000109375 
55.81 0 -0.000229725 2.07274 1.10254 1 0 -1.10265 0 -1.10265 0.00011146 
55.82 0 -0.000228659 2.07274 1.10253 1 0 -1.10265 0 -1.10265 0.000113527 
55.83 0 -0.000227574 2.07274 1.10253 1 0 -1.10265 0 -1.10265 0.000115576 
55.84 0 -0.000226472 2.07274 1.10253 1 0 -1.10265 0 -1.10265 0.000117607 
55.85 0 -0.000225351 2.07274 1.10253 1 0 -1.10265 0 -1.10265 0.000119619 
55.86 0 -0.000224213 2.07274 1.10253 1 0 -1.10265 0 -1.10265 0.000121613 
55.87 0 -0.000223058 2.07274 1.10252 1 0 -1.10265 0 -1.10265 0.000123589 
55.88 0 -0.000221885 2.07274 1.10252 1 0 -1.10265 0 -1.10265 0.000125546 
55.89 0 -0.000220695 2.07274 1.10252 1 0 -1.10265 0 -1.10265 0.000127483 
55.9 0 -0.000219487 2.07274 1.10252 1 0 -1.10265 0 -1.10265 0.000129402 
55.91 0 -0.000218263 2.07274 1.10251 1 0 -1.10265 0 -1.10265 0.000131302 
55.92 0 -0.000217023 2.07274 1.10251 1 0 -1.10265 0 -1.10265 0.000133183 
55.93 0 -0.000215766 2.07274 1.10251 1 0 -1.10265 0 -1.10265 0.000135044 
55.94 0 -0.000214492 2.07274 1.10251 1 0 -1.10265 0 -1.10265 0.000136886 
55.95 0 -0.000213202 2.07274 1.10251 1 0 -1.10264 0 -1.10264 0.000138708 
55.96 0 -0.000211897 2.07274 1.1025 1 0 -1.10264 0 -1.10264 0.000140511 
55.97 0 -0.000210576 2.07274 1.1025 1 0 -1.10264 0 -1.10264 0.000142293 
55.98 0 -0.000209239 2.07274 1.1025 1 0 -1.10264 0 -1.10264 0.000144056 
55.99 0 -0.000207886 2.07274 1.1025 1 0 -1.10264 0 -1.10264 0.0001458 
56 0 -0.000206519 2.07274 1.1025 1 0 -1.10264 0 -1.10264 0.000147523 
56.01 0 -0.000205136 2.07274 1.10249 1 0 -1.10264 0 -1.10264 0.000149225 
56.02 0 -0.000203739 2.07274 1.10249 1 0 -1.10264 0 -1.10264 0.000150908 
56.03 0 -0.000202326 2.07274 1.10249 1 0 -1.10264 0 -1.10264 0.00015257 
56.04 0 -0.0002009 2.07274 1.10249 1 0 -1.10264 0 -1.10264 0.000154212 
56.05 0 -0.000199459 2.07274 1.10249 1 0 -1.10264 0 -1.10264 0.000155834 
56.06 0 -0.000198004 2.07274 1.10248 1 0 -1.10264 0 -1.10264 0.000157434 
56.07 0 -0.000196535 2.07275 1.10248 1 0 -1.10264 0 -1.10264 0.000159014 
56.08 0 -0.000195052 2.07275 1.10248 1 0 -1.10264 0 -1.10264 0.000160574 
56.09 0 -0.000193556 2.07275 1.10248 1 0 -1.10264 0 -1.10264 0.000162112 
56.1 0 -0.000192046 2.07275 1.10248 1 0 -1.10264 0 -1.10264 0.00016363 
56.11 0 -0.000190524 2.07275 1.10247 1 0 -1.10264 0 -1.10264 0.000165127 
56.12 0 -0.000188988 2.07275 1.10247 1 0 -1.10264 0 -1.10264 0.000166602 
56.13 0 -0.00018744 2.07275 1.10247 1 0 -1.10264 0 -1.10264 0.000168057 
56.14 0 -0.000185879 2.07275 1.10247 1 0 -1.10264 0 -1.10264 0.00016949 
56.15 0 -0.000184305 2.07275 1.10247 1 0 -1.10264 0 -1.10264 0.000170902 
56.16 0 -0.00018272 2.07275 1.10246 1 0 -1.10264 0 -1.10264 0.000172293 
56.17 0 -0.000181122 2.07275 1.10246 1 0 -1.10264 0 -1.10264 0.000173662 
56.18 0 -0.000179512 2.07275 1.10246 1 0 -1.10264 0 -1.10264 0.00017501 
56.19 0 -0.000177891 2.07275 1.10246 1 0 -1.10264 0 -1.10264 0.000176337 
56.2 0 -0.000176259 2.07275 1.10246 1 0 -1.10264 0 -1.10264 0.000177642 
56.21 0 -0.000174615 2.07275 1.10246 1 0 -1.10263 0 -1.10263 0.000178925 
56.22 0 -0.000172961 2.07275 1.10245 1 0 -1.10263 0 -1.10263 0.000180187 
56.23 0 -0.000171295 2.07275 1.10245 1 0 -1.10263 0 -1.10263 0.000181427 
56.24 0 -0.000169619 2.07275 1.10245 1 0 -1.10263 0 -1.10263 0.000182645 
56.25 0 -0.000167932 2.07275 1.10245 1 0 -1.10263 0 -1.10263 0.000183842 
56.26 0 -0.000166236 2.07275 1.10245 1 0 -1.10263 0 -1.10263 0.000185017 
56.27 0 -0.000164529 2.07275 1.10245 1 0 -1.10263 0 -1.10263 0.00018617 
56.28 0 -0.000162812 2.07275 1.10244 1 0 -1.10263 0 -1.10263 0.000187301 
56.29 0 -0.000161086 2.07276 1.10244 1 0 -1.10263 0 -1.10263 0.00018841 
56.3 0 -0.00015935 2.07276 1.10244 1 0 -1.10263 0 -1.10263 0.000189497 
56.31 0 -0.000157605 2.07276 1.10244 1 0 -1.10263 0 -1.10263 0.000190563 
56.32 0 -0.000155851 2.07276 1.10244 1 0 -1.10263 0 -1.10263 0.000191606 
56.33 0 -0.000154088 2.07276 1.10244 1 0 -1.10263 0 -1.10263 0.000192627 
56.34 0 -0.000152317 2.07276 1.10243 1 0 -1.10263 0 -1.10263 0.000193626 
56.35 0 -0.000150537 2.07276 1.10243 1 0 -1.10263 0 -1.10263 0.000194604 
56.36 0 -0.000148749 2.07276 1.10243 1 0 -1.10263 0 -1.10263 0.000195559 
56.37 0 -0.000146953 2.07276 1.10243 1 0 -1.10263 0 -1.10263 0.000196492 
56.38 0 -0.000145149 2.07276 1.10243 1 0 -1.10263 0 -1.10263 0.000197403 
56.39 0 -0.000143337 2.07276 1.10243 1 0 -1.10263 0 -1.10263 0.000198292 
56.4 0 -0.000141518 2.07276 1.10243 1 0 -1.10263 0 -1.10263 0.000199159 
56.41 0 -0.000139692 2.07276 1.10242 1 0 -1.10262 0 -1.10262 0.000200003 
56.42 0 -0.000137858 2.07276 1.10242 1 0 -1.10262 0 -1.10262 0.000200826 
56.43 0 -0.000136018 2.07276 1.10242 1 0 -1.10262 0 -1.10262 0.000201626 
56.44 0 -0.000134171 2.07276 1.10242 1 0 -1.10262 0 -1.10262 0.000202404 
56.45 0 -0.000132318 2.07276 1.10242 1 0 -1.10262 0 -1.10262 0.000203161 
56.46 0 -0.000130458 2.07276 1.10242 1 0 -1.10262 0 -1.10262 0.000203895 
56.47 0 -0.000128593 2.07277 1.10242 1 0 -1.10262 0 -1.10262 0.000204607 
56.48 0 -0.000126721 2.07277 1.10242 1 0 -1.10262 0 -1.10262 0.000205296 
56.49 0 -0.000124844 2.07277 1.10241 1 0 -1.10262 0 -1.10262 0.000205964 
56.5 0 -0.000122962 2.07277 1.10241 1 0 -1.10262 0 -1.10262 0.00020661 
56.51 0 -0.000121074 2.07277 1.10241 1 0 -1.10262 0 -1.10262 0.000207234 
56.52 0 -0.000119182 2.07277 1.10241 1 0 -1.10262 0 -1.10262 0.000207835 
56.53 0 -0.000117284 2.07277 1.10241 1 0 -1.10262 0 -1.10262 0.000208415 
56.54 0 -0.000115382 2.07277 1.10241 1 0 -1.10262 0 -1.10262 0.000208972 
56.55 0 -0.000113475 2.07277 1.10241 1 0 -1.10262 0 -1.10262 0.000209508 
56.56 0 -0.000111564 2.07277 1.10241 1 0 -1.10262 0 -1.10262 0.000210021 
56.57 0 -0.00010965 2.07277 1.1024 1 0 -1.10262 0 -1.10262 0.000210513 
56.58 0 -0.000107731 2.07277 1.1024 1 0 -1.10261 0 -1.10261 0.000210983 
56.59 0 -0.000105808 2.07277 1.1024 1 0 -1.10261 0 -1.10261 0.000211431 
56.6 0 -0.000103883 2.07277 1.1024 1 0 -1.10261 0 -1.10261 0.000211857 
56.61 0 -0.000101953 2.07277 1.1024 1 0 -1.10261 0 -1.10261 0.000212261 
56.62 0 -0.000100021 2.07277 1.1024 1 0 -1.10261 0 -1.10261 0.000212643 
56.63 0 -9.80863e-005 2.07277 1.1024 1 0 -1.10261 0 -1.10261 0.000213004 
56.64 0 -9.61486e-005 2.07278 1.1024 1 0 -1.10261 0 -1.10261 0.000213343 
56.65 0 -9.42084e-005 2.07278 1.1024 1 0 -1.10261 0 -1.10261 0.000213661 
56.66 0 -9.2266e-005 2.07278 1.1024 1 0 -1.10261 0 -1.10261 0.000213956 
56.67 0 -9.03215e-005 2.07278 1.10239 1 0 -1.10261 0 -1.10261 0.000214231 
56.68 0 -8.83751e-005 2.07278 1.10239 1 0 -1.10261 0 -1.10261 0.000214483 
56.69 0 -8.6427e-005 2.07278 1.10239 1 0 -1.10261 0 -1.10261 0.000214715 
56.7 0 -8.44774e-005 2.07278 1.10239 1 0 -1.10261 0 -1.10261 0.000214925 
56.71 0 -8.25264e-005 2.07278 1.10239 1 0 -1.10261 0 -1.10261 0.000215113 
56.72 0 -8.05744e-005 2.07278 1.10239 1 0 -1.10261 0 -1.10261 0.000215281 
56.73 0 -7.86214e-005 2.07278 1.10239 1 0 -1.10261 0 -1.10261 0.000215427 
56.74 0 -7.66677e-005 2.07278 1.10239 1 0 -1.1026 0 -1.1026 0.000215552 
56.75 0 -7.47135e-005 2.07278 1.10239 1 0 -1.1026 0 -1.1026 0.000215655 
56.76 0 -7.27589e-005 2.07278 1.10239 1 0 -1.1026 0 -1.1026 0.000215738 
56.77 0 -7.08041e-005 2.07278 1.10239 1 0 -1.1026 0 -1.1026 0.0002158 
56.78 0 -6.88493e-005 2.07278 1.10239 1 0 -1.1026 0 -1.1026 0.000215841 
56.79 0 -6.68948e-005 2.07279 1.10239 1 0 -1.1026 0 -1.1026 0.000215861 
56.8 0 -6.49406e-005 2.07279 1.10238 1 0 -1.1026 0 -1.1026 0.00021586 
56.81 0 -6.2987e-005 2.07279 1.10238 1 0 -1.1026 0 -1.1026 0.000215839 
56.82 0 -6.10342e-005 2.07279 1.10238 1 0 -1.1026 0 -1.1026 0.000215797 
56.83 0 -5.90823e-005 2.07279 1.10238 1 0 -1.1026 0 -1.1026 0.000215734 
56.84 0 -5.71316e-005 2.07279 1.10238 1 0 -1.1026 0 -1.1026 0.000215651 
56.85 0 -5.51822e-005 2.07279 1.10238 1 0 -1.1026 0 -1.1026 0.000215547 
56.86 0 -5.32342e-005 2.07279 1.10238 1 0 -1.1026 0 -1.1026 0.000215424 
56.87 0 -5.1288e-005 2.07279 1.10238 1 0 -1.1026 0 -1.1026 0.00021528 
56.88 0 -4.93436e-005 2.07279 1.10238 1 0 -1.1026 0 -1.1026 0.000215115 
56.89 0 -4.74013e-005 2.07279 1.10238 1 0 -1.10259 0 -1.10259 0.000214931 
56.9 0 -4.54611e-005 2.07279 1.10238 1 0 -1.10259 0 -1.10259 0.000214727 
56.91 0 -4.35234e-005 2.07279 1.10238 1 0 -1.10259 0 -1.10259 0.000214503 
56.92 0 -4.15883e-005 2.07279 1.10238 1 0 -1.10259 0 -1.10259 0.000214259 
56.93 0 -3.96559e-005 2.07279 1.10238 1 0 -1.10259 0 -1.10259 0.000213995 
56.94 0 -3.77264e-005 2.0728 1.10238 1 0 -1.10259 0 -1.10259 0.000213712 
56.95 0 -3.58e-005 2.0728 1.10238 1 0 -1.10259 0 -1.10259 0.00021341 
56.96 0 -3.38769e-005 2.0728 1.10238 1 0 -1.10259 0 -1.10259 0.000213087 
56.97 0 -3.19573e-005 2.0728 1.10238 1 0 -1.10259 0 -1.10259 0.000212746 
56.98 0 -3.00412e-005 2.0728 1.10238 1 0 -1.10259 0 -1.10259 0.000212385 
56.99 0 -2.8129e-005 2.0728 1.10238 1 0 -1.10259 0 -1.10259 0.000212006 
57 0 -2.62207e-005 2.0728 1.10238 1 0 -1.10259 0 -1.10259 0.000211607 
57.01 0 -2.43166e-005 2.0728 1.10238 1 0 -1.10259 0 -1.10259 0.000211189 
57.02 0 -2.24168e-005 2.0728 1.10238 1 0 -1.10259 0 -1.10259 0.000210753 
57.03 0 -2.05214e-005 2.0728 1.10238 1 0 -1.10259 0 -1.10259 0.000210298 
57.04 0 -1.86307e-005 2.0728 1.10238 1 0 -1.10258 0 -1.10258 0.000209824 
57.05 0 -1.67447e-005 2.0728 1.10237 1 0 -1.10258 0 -1.10258 0.000209332 
57.06 0 -1.48638e-005 2.0728 1.10237 1 0 -1.10258 0 -1.10258 0.000208821 
57.07 0 -1.29879e-005 2.0728 1.10237 1 0 -1.10258 0 -1.10258 0.000208292 
57.08 0 -1.11173e-005 2.0728 1.10237 1 0 -1.10258 0 -1.10258 0.000207745 
57.09 0 -9.25223e-006 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.00020718 
57.1 0 -7.39273e-006 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.000206598 
57.11 0 -5.53899e-006 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.000205997 
57.12 0 -3.69118e-006 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.000205379 
57.13 0 -1.84946e-006 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.000204743 
57.14 0 -1.39677e-008 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.000204089 
57.15 0 1.81513e-006 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.000203419 
57.16 0 3.63768e-006 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.000202731 
57.17 0 5.45354e-006 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.000202026 
57.18 0 7.26255e-006 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.000201305 
57.19 0 9.06456e-006 2.07281 1.10237 1 0 -1.10258 0 -1.10258 0.000200566 
57.2 0 1.08594e-005 2.07281 1.10237 1 0 -1.10257 0 -1.10257 0.000199811 
57.21 0 1.2647e-005 2.07281 1.10237 1 0 -1.10257 0 -1.10257 0.000199039 
57.22 0 1.44271e-005 2.07281 1.10237 1 0 -1.10257 0 -1.10257 0.000198251 
57.23 0 1.61997e-005 2.07281 1.10238 1 0 -1.10257 0 -1.10257 0.000197447 
57.24 0 1.79645e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.000196626 
57.25 0 1.97215e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.00019579 
57.26 0 2.14704e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.000194937 
57.27 0 2.32112e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.000194069 
57.28 0 2.49437e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.000193186 
57.29 0 2.66678e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.000192286 
57.3 0 2.83833e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.000191372 
57.31 0 3.00901e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.000190442 
57.32 0 3.17881e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.000189498 
57.33 0 3.34771e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.000188538 
57.34 0 3.5157e-005 2.07282 1.10238 1 0 -1.10257 0 -1.10257 0.000187564 
57.35 0 3.68277e-005 2.07282 1.10238 1 0 -1.10256 0 -1.10256 0.000186575 
57.36 0 3.84891e-005 2.07282 1.10238 1 0 -1.10256 0 -1.10256 0.000185572 
57.37 0 4.0141e-005 2.07282 1.10238 1 0 -1.10256 0 -1.10256 0.000184554 
57.38 0 4.17833e-005 2.07282 1.10238 1 0 -1.10256 0 -1.10256 0.000183522 
57.39 0 4.34158e-005 2.07282 1.10238 1 0 -1.10256 0 -1.10256 0.000182477 
57.4 0 4.50385e-005 2.07283 1.10238 1 0 -1.10256 0 -1.10256 0.000181417 
57.41 0 4.66512e-005 2.07283 1.10238 1 0 -1.10256 0 -1.10256 0.000180344 
57.42 0 4.82539e-005 2.07283 1.10238 1 0 -1.10256 0 -1.10256 0.000179257 
57.43 0 4.98463e-005 2.07283 1.10238 1 0 -1.10256 0 -1.10256 0.000178157 
57.44 0 5.14284e-005 2.07283 1.10238 1 0 -1.10256 0 -1.10256 0.000177043 
57.45 0 5.3e-005 2.07283 1.10238 1 0 -1.10256 0 -1.10256 0.000175916 
57.46 0 5.45611e-005 2.07283 1.10238 1 0 -1.10256 0 -1.10256 0.000174777 
57.47 0 5.61116e-005 2.07283 1.10238 1 0 -1.10256 0 -1.10256 0.000173624 
57.48 0 5.76512e-005 2.07283 1.10238 1 0 -1.10256 0 -1.10256 0.000172459 
57.49 0 5.918e-005 2.07283 1.10239 1 0 -1.10256 0 -1.10256 0.000171282 
57.5 0 6.06977e-005 2.07283 1.10239 1 0 -1.10256 0 -1.10256 0.000170092 
57.51 0 6.22044e-005 2.07283 1.10239 1 0 -1.10256 0 -1.10256 0.00016889 
57.52 0 6.36998e-005 2.07283 1.10239 1 0 -1.10255 0 -1.10255 0.000167676 
57.53 0 6.51839e-005 2.07283 1.10239 1 0 -1.10255 0 -1.10255 0.00016645 
57.54 0 6.66566e-005 2.07283 1.10239 1 0 -1.10255 0 -1.10255 0.000165213 
57.55 0 6.81178e-005 2.07283 1.10239 1 0 -1.10255 0 -1.10255 0.000163964 
57.56 0 6.95674e-005 2.07283 1.10239 1 0 -1.10255 0 -1.10255 0.000162703 
57.57 0 7.10052e-005 2.07284 1.10239 1 0 -1.10255 0 -1.10255 0.000161432 
57.58 0 7.24312e-005 2.07284 1.10239 1 0 -1.10255 0 -1.10255 0.000160149 
57.59 0 7.38453e-005 2.07284 1.10239 1 0 -1.10255 0 -1.10255 0.000158855 
57.6 0 7.52474e-005 2.07284 1.10239 1 0 -1.10255 0 -1.10255 0.000157551 
57.61 0 7.66374e-005 2.07284 1.10239 1 0 -1.10255 0 -1.10255 0.000156236 
57.62 0 7.80152e-005 2.07284 1.10239 1 0 -1.10255 0 -1.10255 0.000154911 
57.63 0 7.93808e-005 2.07284 1.1024 1 0 -1.10255 0 -1.10255 0.000153575 
57.64 0 8.07339e-005 2.07284 1.1024 1 0 -1.10255 0 -1.10255 0.00015223 
57.65 0 8.20746e-005 2.07284 1.1024 1 0 -1.10255 0 -1.10255 0.000150874 
57.66 0 8.34028e-005 2.07284 1.1024 1 0 -1.10255 0 -1.10255 0.000149509 
57.67 0 8.47183e-005 2.07284 1.1024 1 0 -1.10255 0 -1.10255 0.000148134 
57.68 0 8.60211e-005 2.07284 1.1024 1 0 -1.10255 0 -1.10255 0.00014675 
57.69 0 8.73112e-005 2.07284 1.1024 1 0 -1.10255 0 -1.10255 0.000145356 
57.7 0 8.85884e-005 2.07284 1.1024 1 0 -1.10254 0 -1.10254 0.000143954 
57.71 0 8.98526e-005 2.07284 1.1024 1 0 -1.10254 0 -1.10254 0.000142542 
57.72 0 9.11038e-005 2.07284 1.1024 1 0 -1.10254 0 -1.10254 0.000141122 
57.73 0 9.23419e-005 2.07284 1.1024 1 0 -1.10254 0 -1.10254 0.000139693 
57.74 0 9.35669e-005 2.07284 1.1024 1 0 -1.10254 0 -1.10254 0.000138256 
57.75 0 9.47786e-005 2.07285 1.10241 1 0 -1.10254 0 -1.10254 0.00013681 
57.76 0 9.5977e-005 2.07285 1.10241 1 0 -1.10254 0 -1.10254 0.000135356 
57.77 0 9.7162e-005 2.07285 1.10241 1 0 -1.10254 0 -1.10254 0.000133895 
57.78 0 9.83336e-005 2.07285 1.10241 1 0 -1.10254 0 -1.10254 0.000132426 
57.79 0 9.94916e-005 2.07285 1.10241 1 0 -1.10254 0 -1.10254 0.000130949 
57.8 0 0.000100636 2.07285 1.10241 1 0 -1.10254 0 -1.10254 0.000129465 
57.81 0 0.000101767 2.07285 1.10241 1 0 -1.10254 0 -1.10254 0.000127973 
57.82 0 0.000102884 2.07285 1.10241 1 0 -1.10254 0 -1.10254 0.000126474 
57.83 0 0.000103988 2.07285 1.10241 1 0 -1.10254 0 -1.10254 0.000124969 
57.84 0 0.000105077 2.07285 1.10241 1 0 -1.10254 0 -1.10254 0.000123457 
57.85 0 0.000106153 2.07285 1.10242 1 0 -1.10254 0 -1.10254 0.000121938 
57.86 0 0.000107215 2.07285 1.10242 1 0 -1.10254 0 -1.10254 0.000120413 
57.87 0 0.000108262 2.07285 1.10242 1 0 -1.10254 0 -1.10254 0.000118881 
57.88 0 0.000109296 2.07285 1.10242 1 0 -1.10254 0 -1.10254 0.000117344 
57.89 0 0.000110316 2.07285 1.10242 1 0 -1.10254 0 -1.10254 0.0001158 
57.9 0 0.000111321 2.07285 1.10242 1 0 -1.10254 0 -1.10254 0.000114251 
57.91 0 0.000112313 2.07285 1.10242 1 0 -1.10253 0 -1.10253 0.000112696 
57.92 0 0.00011329 2.07285 1.10242 1 0 -1.10253 0 -1.10253 0.000111136 
57.93 0 0.000114253 2.07285 1.10242 1 0 -1.10253 0 -1.10253 0.000109571 
57.94 0 0.000115201 2.07285 1.10243 1 0 -1.10253 0 -1.10253 0.000108001 
57.95 0 0.000116136 2.07285 1.10243 1 0 -1.10253 0 -1.10253 0.000106425 
57.96 0 0.000117055 2.07285 1.10243 1 0 -1.10253 0 -1.10253 0.000104846 
57.97 0 0.000117961 2.07286 1.10243 1 0 -1.10253 0 -1.10253 0.000103261 
57.98 0 0.000118852 2.07286 1.10243 1 0 -1.10253 0 -1.10253 0.000101672 
57.99 0 0.000119728 2.07286 1.10243 1 0 -1.10253 0 -1.10253 0.000100079 
58 0 0.00012059 2.07286 1.10243 1 0 -1.10253 0 -1.10253 9.84818e-005 
58.01 0 0.000121437 2.07286 1.10243 1 0 -1.10253 0 -1.10253 9.68808e-005 
58.02 0 0.00012227 2.07286 1.10244 1 0 -1.10253 0 -1.10253 9.52761e-005 
58.03 0 0.000123088 2.07286 1.10244 1 0 -1.10253 0 -1.10253 9.36678e-005 
58.04 0 0.000123892 2.07286 1.10244 1 0 -1.10253 0 -1.10253 9.20561e-005 
58.05 0 0.000124681 2.07286 1.10244 1 0 -1.10253 0 -1.10253 9.04412e-005 
58.06 0 0.000125455 2.07286 1.10244 1 0 -1.10253 0 -1.10253 8.88233e-005 
58.07 0 0.000126214 2.07286 1.10244 1 0 -1.10253 0 -1.10253 8.72025e-005 
58.08 0 0.000126959 2.07286 1.10244 1 0 -1.10253 0 -1.10253 8.55789e-005 
58.09 0 0.000127688 2.07286 1.10244 1 0 -1.10253 0 -1.10253 8.39528e-005 
58.1 0 0.000128403 2.07286 1.10245 1 0 -1.10253 0 -1.10253 8.23244e-005 
58.11 0 0.000129104 2.07286 1.10245 1 0 -1.10253 0 -1.10253 8.06937e-005 
58.12 0 0.000129789 2.07286 1.10245 1 0 -1.10253 0 -1.10253 7.9061e-005 
58.13 0 0.00013046 2.07286 1.10245 1 0 -1.10253 0 -1.10253 7.74263e-005 
58.14 0 0.000131115 2.07286 1.10245 1 0 -1.10253 0 -1.10253 7.57899e-005 
58.15 0 0.000131756 2.07286 1.10245 1 0 -1.10253 0 -1.10253 7.4152e-005 
58.16 0 0.000132382 2.07286 1.10245 1 0 -1.10253 0 -1.10253 7.25127e-005 
58.17 0 0.000132993 2.07286 1.10245 1 0 -1.10253 0 -1.10253 7.08721e-005 
58.18 0 0.00013359 2.07286 1.10246 1 0 -1.10253 0 -1.10253 6.92304e-005 
58.19 0 0.000134171 2.07286 1.10246 1 0 -1.10252 0 -1.10252 6.75879e-005 
58.2 0 0.000134738 2.07286 1.10246 1 0 -1.10252 0 -1.10252 6.59445e-005 
58.21 0 0.000135289 2.07286 1.10246 1 0 -1.10252 0 -1.10252 6.43006e-005 
58.22 0 0.000135826 2.07286 1.10246 1 0 -1.10252 0 -1.10252 6.26562e-005 
58.23 0 0.000136348 2.07286 1.10246 1 0 -1.10252 0 -1.10252 6.10116e-005 
58.24 0 0.000136855 2.07286 1.10246 1 0 -1.10252 0 -1.10252 5.93668e-005 
